#Resampling
#Console: python /store/home/mad/anaconda2/envs/python3/bin/transit resampling 2018_Carey_A-H/Rv_1.wig,2018_Carey_A-H/Rv_2.wig,2018_Carey_A-H/Rv_3.wig 2018_Carey_A-H/663_1.wig,2018_Carey_A-H/663_2.wig /quartz/data/TnSeq/tnseq_matrix_project/tuberculosis/H37Rv.prot_table /quartz/data/TnSeq/tnseq_matrix_project/tuberculosis/Results/result_resampling_carey_663_vs_carey_rv_LOESS_term15_2.txt -l -iN 15 -iC 15
#Control Data: b'2018_Carey_A-H/Rv_1.wig,2018_Carey_A-H/Rv_2.wig,2018_Carey_A-H/Rv_3.wig'
#Experimental Data: b'2018_Carey_A-H/663_1.wig,2018_Carey_A-H/663_2.wig'
#Annotation path: b'/quartz/data/TnSeq/tnseq_matrix_project/tuberculosis/H37Rv.prot_table' 
#Time: 2086.511485815048
#Orf	Name	Desc	Sites	Mean Ctrl	Mean Exp	log2FC	Sum Ctrl	Sum Exp	Delta Mean	p-value	Adj. p-value
Rv3309c	upp	uracil phosphoribosyltransferase 	6	139.2	271.5	0.96	2505.3	3257.80	132.3	0.29020	0.90887
Rv3310	-	POSSIBLE ACID PHOSPHATASE (ACID PHOSPHOMONOESTERASE) (PHOSPHOMONOESTERASE) (GLYCEROPHOSPHATASE) 	9	121.4	122.3	0.01	3277.9	2201.43	0.9	0.98990	1.00000
Rv3311	-	hypothetical protein Rv3311 	9	134.2	150.3	0.16	3624.2	2706.18	16.1	0.71690	1.00000
Rv3312A	-	SECRETED PROTEIN ANTIGEN 	4	306.1	184.6	-0.73	3673.1	1477.06	-121.5	0.26110	0.88131
Rv3312c	-	hypothetical protein Rv3312c 	12	281.9	258.4	-0.13	10149.9	6201.35	-23.6	0.85130	1.00000
Rv3313c	add	adenosine deaminase 	7	48.4	57.3	0.24	1017.3	801.72	8.8	0.78250	1.00000
Rv3314c	deoA	thymidine phosphorylase 	6	129.1	139.0	0.11	2323.6	1668.12	9.9	0.86670	1.00000
Rv3315c	cdd	cytidine deaminase 	4	88.5	127.1	0.52	1061.7	1016.84	38.6	0.33290	0.92034
Rv3316	sdhC	PROBABLE SUCCINATE DEHYDROGENASE (CYTOCHROME B-556 SUBUNIT) SDHC (SUCCINIC DEHYDROGENASE) (FUMARATE REDUCTASE) (FUMARATE DEHYDROGENASE) (FUMARIC HYDROGENASE) 	5	179.3	164.6	-0.12	2689.4	1646.39	-14.7	0.87640	1.00000
Rv3317	sdhD	PROBABLE SUCCINATE DEHYDROGENASE (HYDROPHOBIC MEMBRANE ANCHOR SUBUNIT) SDHD (SUCCINIC DEHYDROGENASE) (FUMARATE REDUCTASE) (FUMARATE DEHYDROGENASE) (FUMARIC HYDROGENASE) 	2	87.1	29.3	-1.57	522.4	117.24	-57.8	0.45030	0.94116
Rv3318	sdhA	succinate dehydrogenase flavoprotein subunit 	20	89.1	102.9	0.21	5346.7	4115.85	13.8	0.60540	0.99229
Rv3319	sdhB	succinate dehydrogenase iron-sulfur subunit 	6	171.9	86.0	-1.00	3095.0	1032.04	-85.9	0.18460	0.78926
Rv3320c	-	hypothetical protein Rv3320c 	4	100.6	36.3	-1.47	1207.7	290.34	-64.3	0.30300	0.91502
Rv3321c	-	hypothetical protein Rv3321c 	2	15.2	4.9	-1.62	91.2	19.76	-10.3	0.82970	1.00000
Rv3322c	-	POSSIBLE METHYLTRANSFERASE 	4	65.6	115.6	0.82	787.7	924.52	49.9	0.36390	0.92034
Rv3323c	moaX	PROBABLE MOAD-MOAE FUSION PROTEIN MOAX 	12	172.8	354.3	1.04	6221.1	8504.25	181.5	0.01970	0.32083
Rv3324c	moaC	molybdenum cofactor biosynthesis protein C 	8	207.4	575.2	1.47	4978.6	9203.32	367.8	0.03050	0.38633
Rv3325	-	PROBABLE TRANSPOSASE 	3	262.4	30.2	-3.12	2361.2	181.33	-232.1	0.04350	0.46267
Rv3326	-	PROBABLE TRANSPOSASE 	17	184.2	22.2	-3.05	9394.0	756.39	-162.0	0.00060	0.02324
Rv3327	-	PROBABLE TRANSPOSASE FUSION PROTEIN 	15	191.5	280.2	0.55	8615.5	8404.61	88.7	0.11240	0.70626
Rv3328c	sigJ	RNA polymerase sigma factor SigJ 	9	140.4	231.5	0.72	3789.6	4166.79	91.1	0.39760	0.92034
Rv3329	-	hypothetical protein Rv3329 	13	183.7	229.2	0.32	7163.1	5959.67	45.5	0.42060	0.92565
Rv3330	dacB1	PROBABLE PENICILLIN-BINDING PROTEIN DACB1 (D-ALANYL-D-ALANINE CARBOXYPEPTIDASE) (DD-PEPTIDASE) (DD-CARBOXYPEPTIDASE) (PBP) (DD-TRANSPEPTIDASE) (SERINE-TYPE D-ALA-D-ALA CARBOXYPEPTIDASE) (D-AMINO ACID HYDROLASE) 	12	164.8	191.5	0.22	5934.4	4596.50	26.7	0.55540	0.98316
Rv3331	sugI	PROBABLE SUGAR-TRANSPORT INTEGRAL MEMBRANE PROTEIN SUGI 	18	184.0	417.2	1.18	9937.8	15019.89	233.2	0.05640	0.52982
Rv3332	nagA	PROBABLE N-ACETYLGLUCOSAMINE-6-PHOSPHATE DEACETYLASE NAGA (GLCNAC 6-P DEACETYLASE) 	3	26.5	103.5	1.96	238.9	621.28	77.0	0.09360	0.64950
Rv3333c	-	HYPOTHETICAL PROLINE RICH PROTEIN 	8	225.2	303.1	0.43	5404.8	4848.81	77.9	0.48900	0.96322
Rv3334	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY MERR-FAMILY) 	7	191.7	201.2	0.07	4026.5	2817.31	9.5	0.90170	1.00000
Rv3335c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	7	41.1	81.4	0.99	862.8	1139.90	40.3	0.28660	0.90829
Rv3336c	trpS	tryptophanyl-tRNA synthetase 	11	1.5	5.6	1.93	48.0	122.23	4.1	0.01330	0.24121
Rv3337	-	hypothetical protein Rv3337 	7	228.8	206.6	-0.15	4805.7	2892.66	-22.2	0.80240	1.00000
Rv3338	-	hypothetical protein Rv3338 	3	80.2	39.5	-1.02	721.9	236.76	-40.8	0.37120	0.92034
Rv3339c	icd1	isocitrate dehydrogenase 	19	113.8	163.9	0.53	6489.2	6229.90	50.1	0.18440	0.78926
Rv3340	metC	O-acetylhomoserine aminocarboxypropyltransferase 	9	147.5	94.1	-0.65	3981.4	1694.63	-53.3	0.23530	0.85308
Rv3341	metX	homoserine O-acetyltransferase 	11	33.2	1.2	-4.79	1096.8	26.50	-32.0	0.00460	0.11471
Rv3342	-	POSSIBLE METHYLTRANSFERASE (METHYLASE) 	5	50.5	33.5	-0.59	757.5	335.08	-17.0	0.64920	1.00000
Rv3343c	PPE54	PPE FAMILY PROTEIN 	111	148.0	170.1	0.20	49290.9	37757.61	22.1	0.41440	0.92034
Rv3344c	PE_PGRS49	PE-PGRS FAMILY PROTEIN 	5	128.1	215.9	0.75	1921.4	2158.67	87.8	0.54190	0.97659
Rv3345c	PE_PGRS50	PE-PGRS FAMILY PROTEIN 	41	75.3	128.9	0.78	9261.9	10568.33	53.6	0.01970	0.32083
Rv3346c	-	hypothetical protein Rv3346c 	1	19.6	4.1	-2.24	58.8	8.30	-15.4	1.00000	1.00000
Rv3347c	PPE55	PPE FAMILY PROTEIN 	80	298.4	383.3	0.36	71606.3	61335.62	85.0	0.03710	0.43796
Rv3348	-	PROBABLE TRANSPOSASE 	3	93.7	42.3	-1.15	843.4	253.61	-51.4	0.30890	0.91666
Rv3349c	-	PROBABLE TRANSPOSASE 	2	290.2	168.7	-0.78	1740.9	674.71	-121.5	0.23150	0.85243
Rv3350c	PPE56	PPE FAMILY PROTEIN 	90	273.9	308.9	0.17	73948.3	55596.21	35.0	0.33880	0.92034
Rv3351c	-	hypothetical protein Rv3351c 	12	422.9	440.6	0.06	15225.2	10573.67	17.6	0.87350	1.00000
Rv3352c	-	POSSIBLE OXIDOREDUCTASE 	1	41.7	74.6	0.84	125.1	149.17	32.9	0.42820	0.92797
Rv3353c	-	hypothetical protein Rv3353c 	3	120.8	273.6	1.18	1087.5	1641.57	152.8	0.06740	0.56026
Rv3354	-	hypothetical protein Rv3354 	5	343.4	463.0	0.43	5151.6	4629.92	119.6	0.57100	0.98972
Rv3355c	-	hypothetical protein Rv3355c 	2	0.0	5.0	2.58	0.0	19.88	5.0	0.40050	0.92034
Rv3356c	folD	PROBABLE BIFUNCTIONAL PROTEIN FOLD: METHYLENETETRAHYDROFOLATE DEHYDROGENASE + METHENYLTETRAHYDROFOLATE CYCLOHYDROLASE 	8	4.0	11.9	1.56	97.1	190.75	7.9	0.01410	0.25342
Rv3357	-	hypothetical protein Rv3357 	4	222.1	191.1	-0.22	2664.8	1528.87	-31.0	0.73030	1.00000
Rv3358	-	hypothetical protein Rv3358 	2	251.2	104.0	-1.27	1506.9	416.14	-147.1	0.69320	1.00000
Rv3359	-	POSSIBLE OXIDOREDUCTASE 	14	226.9	456.5	1.01	9530.6	12780.74	229.5	0.04320	0.46194
Rv3360	-	hypothetical protein Rv3360 	2	262.5	516.4	0.98	1574.9	2065.63	253.9	0.02300	0.33562
Rv3361c	-	hypothetical protein Rv3361c 	4	42.0	40.4	-0.06	504.0	323.28	-1.6	0.95940	1.00000
Rv3362c	-	PROBABLE ATP/GTP-BINDING PROTEIN 	5	83.9	133.3	0.67	1258.4	1333.42	49.4	0.56330	0.98527
Rv3363c	-	hypothetical protein Rv3363c 	4	163.6	122.8	-0.41	1963.1	982.07	-40.8	0.65700	1.00000
Rv3364c	-	hypothetical protein Rv3364c 	3	102.8	136.3	0.41	925.3	817.64	33.5	0.71750	1.00000
Rv3365c	-	hypothetical protein Rv3365c 	22	82.4	125.0	0.60	5440.2	5497.81	42.5	0.09330	0.64855
Rv3366	spoU	PROBABLE tRNA/rRNA METHYLASE SPOU (tRNA/rRNA METHYLTRANSFERASE) 	3	134.9	154.8	0.20	1213.9	928.93	19.9	0.84520	1.00000
Rv3367	PE_PGRS51	PE-PGRS FAMILY PROTEIN 	13	77.7	76.5	-0.02	3030.1	1989.09	-1.2	0.96300	1.00000
Rv3368c	-	POSSIBLE OXIDOREDUCTASE 	6	193.1	188.7	-0.03	3475.8	2264.67	-4.4	0.93720	1.00000
Rv3369	-	hypothetical protein Rv3369 	5	175.8	115.3	-0.61	2636.6	1153.22	-60.4	0.47110	0.95553
Rv3370c	dnaE2	error-prone DNA polymerase 	27	87.6	92.5	0.08	7096.6	4993.80	4.9	0.85740	1.00000
Rv3371	-	hypothetical protein Rv3371 	14	26.1	44.0	0.75	1097.4	1231.34	17.8	0.27190	0.88750
Rv3372	otsB2	POSSIBLE TREHALOSE 6-PHOSPHATE PHOSPHATASE OTSB2 (TREHALOSE-PHOSPHATASE) (TPP) 	6	2.3	7.6	1.74	41.1	91.29	5.3	0.15550	0.75593
Rv3373	echA18	PROBABLE ENOYL-CoA HYDRATASE ECHA18 (ENOYL HYDRASE) (UNSATURATED ACYL-CoA HYDRATASE) (CROTONASE) 	1	50.2	199.2	1.99	150.7	398.43	149.0	0.20600	0.81700
Rv3374	echA18.1	PROBABLE ENOYL-CoA HYDRATASE (FRAGMENT) ECHA18.1 (ENOYL HYDRASE) (UNSATURATED ACYL-CoA HYDRATASE) (CROTONASE) 	2	88.1	33.6	-1.39	528.8	134.40	-54.5	0.23380	0.85266
Rv3375	amiD	PROBABLE AMIDASE AMID (ACYLAMIDASE) (ACYLASE) 	15	48.6	49.2	0.02	2184.9	1477.46	0.7	0.96240	1.00000
Rv3376	-	hypothetical protein Rv3376 	6	157.4	137.2	-0.20	2833.5	1646.67	-20.2	0.79500	1.00000
Rv3377c	-	POSSIBLE CYCLASE 	45	35.5	37.7	0.09	4794.0	3395.78	2.2	0.87820	1.00000
Rv3378c	-	hypothetical protein Rv3378c 	30	26.9	21.5	-0.32	2423.8	1291.53	-5.4	0.75530	1.00000
Rv3379c	dxs2	1-deoxy-D-xylulose-5-phosphate synthase 	21	78.8	133.4	0.76	4962.3	5601.24	54.6	0.09790	0.66500
Rv3380c	-	PROBABLE TRANSPOSASE 	17	189.3	21.8	-3.12	9652.4	740.74	-167.5	0.00020	0.01010
Rv3381c	-	PROBABLE TRANSPOSASE 	3	237.7	37.1	-2.68	2139.3	222.56	-200.6	0.07420	0.57265
Rv3382c	lytB1	PROBABLE LYTB-RELATED PROTEIN LYTB1 	7	149.5	267.4	0.84	3139.0	3743.56	117.9	0.14760	0.75593
Rv3383c	idsB	POSSIBLE POLYPRENYL SYNTHETASE IDSB (POLYPRENYL TRANSFERASE) (POLYPRENYL DIPHOSPHATE SYNTHASE) 	13	115.4	222.7	0.95	4499.0	5789.70	107.3	0.09630	0.66159
Rv3384c	-	hypothetical protein Rv3384c 	2	204.6	238.0	0.22	1227.5	951.90	33.4	0.67250	1.00000
Rv3385c	-	hypothetical protein Rv3385c 	1	371.8	259.2	-0.52	1115.4	518.36	-112.6	0.59980	0.99229
Rv3386	-	POSSIBLE TRANSPOSASE 	7	101.8	118.8	0.22	2138.7	1662.97	16.9	0.82560	1.00000
Rv3387	-	POSSIBLE TRANSPOSASE 	4	167.9	37.6	-2.16	2014.5	300.70	-130.3	0.09660	0.66159
Rv3388	PE_PGRS52	PE-PGRS FAMILY PROTEIN 	14	52.6	101.5	0.95	2209.9	2840.89	48.8	0.10330	0.67679
Rv3389c	-	POSSIBLE DEHYDROGENASE 	6	271.3	366.0	0.43	4882.5	4392.31	94.8	0.36610	0.92034
Rv3390	lpqD	PROBABLE CONSERVED LIPOPROTEIN LPQD 	9	551.6	629.1	0.19	14894.3	11323.51	77.4	0.67620	1.00000
Rv3391	acrA1	short chain dehydrogenase 	21	113.5	186.2	0.71	7148.4	7820.12	72.7	0.10580	0.68280
Rv3392c	cmaA1	CYCLOPROPANE-FATTY-ACYL-PHOSPHOLIPID SYNTHASE 1 CMAA1 (CYCLOPROPANE FATTY ACID SYNTHASE) (CFA SYNTHASE) (CYCLOPROPANE MYCOLIC ACID SYNTHASE 1) 	5	26.6	11.3	-1.24	399.4	113.02	-15.3	0.35570	0.92034
Rv3393	iunH	PROBABLE NUCLEOSIDE HYDROLASE IUNH (PURINE NUCLEOSIDASE) 	7	162.4	218.3	0.43	3410.4	3055.76	55.9	0.55860	0.98316
Rv3394c	-	hypothetical protein Rv3394c 	7	64.0	67.5	0.08	1344.2	945.70	3.5	0.93420	1.00000
Rv3395A	-	PROBABLE MEMBRANE PROTEIN 	7	158.7	176.7	0.16	3331.7	2473.90	18.1	0.85760	1.00000
Rv3395c	-	hypothetical protein Rv3395c 	2	88.3	37.8	-1.22	529.8	151.20	-50.5	0.78860	1.00000
Rv3396c	guaA	bifunctional GMP synthase/glutamine amidotransferase protein 	12	1.6	5.3	1.68	59.1	126.29	3.6	0.02850	0.37162
Rv3397c	phyA	PROBABLE PHYTOENE SYNTHASE PHYA 	11	52.5	97.2	0.89	1731.9	2138.70	44.7	0.18360	0.78926
Rv3398c	idsA1	PROBABLE MULTIFUNCTIONAL GERANYLGERANYL PYROPHOSPHATE SYNTHETASE IDSA1 (GGPP SYNTHETASE) (GGPPSASE) (GERANYLGERANYL DIPHOSPHATE SYNTHASE): DIMETHYLALLYLTRANSFERASE (PRENYLTRANSFERASE) (GERANYL-DIPHOSPHATE SYNTHASE) + GERANYLTRANSTRANSFERASE (FARNESYL-DIPHOSPHATE SYNTHASE) (FARNESYL-PYROPHOSPHATE SYNTHETASE) (FARNESYL DIPHOSPHATE SYNTHETASE) (FPP SYNTHETASE) + FARNESYLTRANSTRANSFERASE (GERANYLGERANYL-DIPHOSPHATE SYNTHASE) 	6	38.4	51.5	0.43	690.4	618.58	13.2	0.67230	1.00000
Rv3399	-	hypothetical protein Rv3399 	10	38.6	72.1	0.90	1158.5	1442.86	33.5	0.21770	0.83472
Rv3400	-	PROBABLE HYDROLASE 	9	192.1	108.6	-0.82	5187.5	1954.83	-83.5	0.16080	0.75593
Rv3401	-	hypothetical protein Rv3401 	24	215.5	181.6	-0.25	15519.1	8715.71	-34.0	0.41310	0.92034
Rv3402c	-	hypothetical protein Rv3402c 	19	259.8	368.2	0.50	14805.9	13991.04	108.4	0.18470	0.78926
Rv3403c	-	hypothetical protein Rv3403c 	17	390.7	469.8	0.27	19924.9	15971.96	79.1	0.32750	0.92034
Rv3404c	-	hypothetical protein Rv3404c 	7	260.9	424.1	0.70	5478.1	5937.91	163.3	0.18490	0.78926
Rv3405c	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN 	4	35.2	54.5	0.63	422.1	435.67	19.3	0.47590	0.95856
Rv3406	-	PROBABLE DIOXYGENASE 	11	191.7	199.0	0.05	6325.7	4377.61	7.3	0.91820	1.00000
Rv3407	-	hypothetical protein Rv3407 	2	439.8	633.0	0.53	2638.6	2532.19	193.3	0.70120	1.00000
Rv3408	-	hypothetical protein Rv3408 	6	329.7	208.6	-0.66	5935.1	2503.71	-121.1	0.22140	0.84052
Rv3409c	choD	PROBABLE CHOLESTEROL OXIDASE PRECURSOR CHOD (CHOLESTEROL-O2 OXIDOREDUCTASE) 	13	257.0	195.6	-0.39	10024.0	5084.97	-61.4	0.52370	0.97308
Rv3410c	guaB3	inositol-5-monophosphate dehydrogenase 	9	5.1	40.0	2.97	137.9	720.40	34.9	0.00040	0.01735
Rv3411c	guaB2	inositol-5-monophosphate dehydrogenase 	8	3.9	13.6	1.81	93.1	217.84	9.7	0.00010	0.00596
Rv3412	-	hypothetical protein Rv3412 	8	146.1	164.6	0.17	3506.7	2634.27	18.5	0.70010	1.00000
Rv3413c	-	HYPOTHETICAL ALANINE AND PROLINE RICH PROTEIN 	4	203.9	220.3	0.11	2446.4	1762.47	16.4	0.89870	1.00000
Rv3414c	sigD	RNA polymerase sigma factor SigD 	5	122.6	102.2	-0.26	1839.0	1021.69	-20.4	0.83310	1.00000
Rv3415c	-	hypothetical protein Rv3415c 	5	376.9	920.0	1.29	5654.0	9200.29	543.1	0.02100	0.32603
Rv3416	whiB3	TRANSCRIPTIONAL REGULATORY PROTEIN WHIB-LIKE WHIB3 	3	277.5	649.4	1.23	2497.1	3896.40	371.9	0.00670	0.14529
Rv3417c	groEL	chaperonin GroEL 	10	114.2	54.7	-1.06	3425.3	1094.33	-59.5	0.43680	0.93500
Rv3418c	groES	co-chaperonin GroES 	4	5.3	10.8	1.03	63.4	86.56	5.5	0.30140	0.91502
Rv3419c	gcp	O-sialoglycoprotein endopeptidase 	11	57.5	230.8	2.00	1898.3	5077.85	173.3	0.00020	0.01010
Rv3420c	rimI	PROBABLE RIBOSOMAL-PROTEIN-ALANINE ACETYLTRANSFERASE RIMI (ACETYLATING ENZYME FOR N-TERMINAL OF RIBOSOMAL PROTEIN S18) 	7	77.9	135.1	0.79	1635.9	1892.03	57.2	0.35620	0.92034
Rv3421c	-	hypothetical protein Rv3421c 	6	44.8	173.6	1.95	807.2	2082.68	128.7	0.00910	0.17975
Rv3422c	-	hypothetical protein Rv3422c 	3	10.7	17.5	0.71	96.1	104.73	6.8	0.50830	0.96455
Rv3423c	alr	alanine racemase 	16	0.7	21.2	4.92	33.7	678.18	20.5	0.00000	0.00000
Rv3424c	-	hypothetical protein Rv3424c 	6	83.8	98.7	0.24	1507.9	1184.16	14.9	0.66690	1.00000
Rv3425	PPE57	PPE FAMILY PROTEIN 	12	156.0	13.8	-3.50	5615.2	331.29	-142.2	0.00140	0.04857
Rv3426	PPE58	PPE FAMILY PROTEIN 	16	23.6	3.4	-2.80	1130.5	108.13	-20.2	0.00580	0.13533
Rv3427c	-	POSSIBLE TRANSPOSASE 	6	131.6	12.5	-3.40	2368.1	149.83	-119.1	0.00610	0.13908
Rv3428c	-	POSSIBLE TRANSPOSASE 	11	64.6	6.3	-3.36	2131.1	138.13	-58.3	0.00510	0.12408
Rv3429	PPE59	PPE FAMILY PROTEIN 	18	106.6	103.2	-0.05	5757.8	3713.60	-3.5	0.92930	1.00000
Rv3430c	-	POSSIBLE TRANSPOSASE 	15	186.9	359.9	0.95	8410.8	10796.95	173.0	0.09540	0.65970
Rv3431c	-	POSSIBLE TRANSPOSASE (FRAGMENT) 	7	171.1	160.8	-0.09	3593.6	2250.54	-10.4	0.84310	1.00000
Rv3432c	gadB	PROBABLE GLUTAMATE DECARBOXYLASE GADB 	18	262.2	331.9	0.34	14156.8	11949.99	69.8	0.33140	0.92034
Rv3433c	-	hypothetical protein Rv3433c 	7	107.2	217.0	1.02	2252.0	3037.99	109.8	0.19910	0.80122
Rv3434c	-	POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN 	9	180.4	184.2	0.03	4871.9	3315.77	3.8	0.94410	1.00000
Rv3435c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	7	101.7	115.7	0.19	2135.0	1619.79	14.0	0.78890	1.00000
Rv3436c	glmS	D-fructose-6-phosphate amidotransferase 	20	0.0	0.5	0.54	0.0	18.31	0.5	0.16230	0.75593
Rv3437	-	POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN 	6	250.1	439.4	0.81	4502.2	5273.36	189.3	0.18940	0.78926
Rv3438	-	hypothetical protein Rv3438 	9	80.3	65.5	-0.29	2167.6	1178.88	-14.8	0.58080	0.99229
Rv3439c	-	CONSERVED HYPOTHETICAL ALANINE AND PROLINE RICH PROTEIN 	6	269.0	382.5	0.51	4841.8	4590.31	113.5	0.37090	0.92034
Rv3440c	-	hypothetical protein Rv3440c 	3	202.8	193.9	-0.06	1825.5	1163.40	-8.9	0.91370	1.00000
Rv3441c	mrsA	PROBABLE PHOSPHO-SUGAR MUTASE / MRSA PROTEIN HOMOLOG 	14	0.0	0.9	0.92	0.0	24.90	0.9	0.06040	0.53763
Rv3442c	rpsI	30S ribosomal protein S9 	5	0.0	0.8	0.87	0.0	8.30	0.8	0.40270	0.92034
Rv3443c	rplM	50S ribosomal protein L13 	4	0.0	1.0	1.03	0.0	8.30	1.0	0.39750	0.92034
Rv3444c	esxT	PUTATIVE ESAT-6 LIKE PROTEIN ESXT 	2	111.9	99.4	-0.17	671.3	397.47	-12.5	0.78250	1.00000
Rv3445c	esxU	ESAT-6 LIKE PROTEIN ESXU 	2	109.9	79.9	-0.46	659.4	319.60	-30.0	0.93560	1.00000
Rv3446c	-	HYPOTHETICAL ALANINE AND VALINE RICH PROTEIN 	10	63.0	274.0	2.12	1890.1	5480.01	211.0	0.07750	0.58016
Rv3447c	-	PROBABLE CONSERVED MEMBRANE PROTEIN 	33	31.1	39.7	0.35	3075.4	2621.24	8.7	0.50800	0.96455
Rv3448	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	20	33.7	47.5	0.49	2024.9	1900.06	13.8	0.49190	0.96322
Rv3449	mycP4	PROBABLE MEMBRANE-ANCHORED MYCOSIN MYCP4 (SERINE PROTEASE) (SUBTILISIN-LIKE PROTEASE) (SUBTILASE-LIKE) (MYCOSIN-4) 	12	111.5	104.1	-0.10	4013.0	2497.22	-7.4	0.86120	1.00000
Rv3450c	-	PROBABLE CONSERVED MEMBRANE PROTEIN 	11	223.5	272.1	0.28	7375.8	5985.42	48.6	0.56560	0.98669
Rv3451	cut3	PROBABLE CUTINASE PRECURSOR CUT3 	15	268.0	190.5	-0.49	12058.9	5714.57	-77.5	0.29280	0.91343
Rv3452	cut4	PROBABLE CUTINASE PRECURSOR CUT4 	5	254.5	144.2	-0.82	3817.0	1442.47	-110.2	0.36980	0.92034
Rv3453	-	POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN 	7	103.7	130.0	0.33	2177.3	1819.48	26.3	0.63390	1.00000
Rv3454	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	21	145.6	169.3	0.22	9172.6	7109.76	23.7	0.66170	1.00000
Rv3455c	truA	tRNA pseudouridine synthase A 	8	1.1	14.3	3.72	26.0	228.07	13.2	0.00010	0.00596
Rv3456c	rplQ	50S ribosomal protein L17 	6	0.0	0.8	0.88	0.0	10.02	0.8	0.40610	0.92034
Rv3457c	rpoA	DNA-directed RNA polymerase subunit alpha 	9	0.0	0.6	0.64	0.0	10.02	0.6	0.39270	0.92034
Rv3458c	rpsD	30S ribosomal protein S4 	9	0.0	1.5	1.31	0.0	26.61	1.5	0.05750	0.53447
Rv3459c	rpsK	30S ribosomal protein S11 	0	0.0	0.0	0.00	0.0	0.00	0.0	1.00000	1.00000
Rv3460c	rpsM	30S ribosomal protein S13 	7	0.0	2.5	1.80	0.0	34.90	2.5	0.01130	0.21069
Rv3461c	rpmJ	50S ribosomal protein L36 	1	0.0	0.0	0.00	0.0	0.00	0.0	1.00000	1.00000
Rv3462c	infA	translation initiation factor IF-1 	2	0.0	0.0	0.00	0.0	0.00	0.0	1.00000	1.00000
Rv3463	-	hypothetical protein Rv3463 	15	193.8	159.9	-0.28	8718.8	4796.62	-33.9	0.55220	0.98198
Rv3464	rmlB	dTDP-GLUCOSE 4,6-DEHYDRATASE RMLB 	12	0.0	1.4	1.25	0.0	33.18	1.4	0.01960	0.32083
Rv3465	rmlC	dTDP-4-DEHYDRORHAMNOSE 3,5-EPIMERASE RMLC (dTDP-4-KETO-6-DEOXYGLUCOSE 3,5-EPIMERASE) (dTDP-L-RHAMNOSE SYNTHETASE) (THYMIDINE DIPHOSPHO-4-KETO-RHAMNOSE 3,5-EPIMERASE) 	6	0.0	0.0	0.00	0.0	0.00	0.0	1.00000	1.00000
Rv3466	-	hypothetical protein Rv3466 	6	44.1	136.5	1.63	793.0	1638.26	92.5	0.15610	0.75593
Rv3467	-	hypothetical protein Rv3467 	10	181.3	197.0	0.12	5437.5	3939.97	15.7	0.70360	1.00000
Rv3468c	-	POSSIBLE DTDP-GLUCOSE 4,6-DEHYDRATASE 	13	54.3	159.8	1.56	2118.9	4155.22	105.5	0.01300	0.23685
Rv3469c	mhpE	4-hydroxy-2-ketovalerate aldolase 	8	168.8	153.7	-0.14	4051.1	2458.62	-15.1	0.88350	1.00000
Rv3470c	ilvB2	PROBABLE ACETOLACTATE SYNTHASE (LARGE SUBUNIT) ILVB2 (AHAS) (ACETOHYDROXY-ACID SYNTHASE LARGE SUBUNIT) (ALS) 	13	138.8	95.7	-0.54	5413.5	2487.68	-43.1	0.31800	0.92034
Rv3471c	-	hypothetical protein Rv3471c 	4	175.5	281.2	0.68	2106.6	2249.28	105.6	0.36090	0.92034
Rv3472	-	hypothetical protein Rv3472 	9	73.6	144.4	0.97	1988.5	2599.91	70.8	0.43480	0.93436
Rv3473c	bpoA	POSSIBLE PEROXIDASE BPOA (NON-HAEM PEROXIDASE) 	7	144.8	184.8	0.35	3041.3	2587.22	40.0	0.72980	1.00000
Rv3474	-	POSSIBLE TRANSPOSASE FOR INSERTION ELEMENT IS6110 	3	259.0	27.5	-3.23	2331.1	165.20	-231.5	0.07180	0.56842
Rv3475	-	POSSIBLE TRANSPOSASE FOR INSERTION ELEMENT IS6110 	19	202.2	24.2	-3.06	11523.6	919.15	-178.0	0.00000	0.00000
Rv3476c	kgtP	PROBABLE DICARBOXYLIC ACID TRANSPORT INTEGRAL MEMBRANE PROTEIN KGTP (DICARBOXYLATE TRANSPORTER) 	22	134.9	160.2	0.25	8900.2	7048.39	25.3	0.54290	0.97707
Rv3477	PE31	PE FAMILY PROTEIN 	4	181.4	80.5	-1.17	2176.6	643.70	-100.9	0.30640	0.91502
Rv3478	PPE60	PE FAMILY PROTEIN 	11	182.9	332.0	0.86	6034.1	7304.67	149.2	0.04000	0.45212
Rv3479	-	POSSIBLE TRANSMEMBRANE PROTEIN 	24	96.7	159.3	0.72	6961.0	7648.47	62.7	0.34000	0.92034
Rv3480c	-	hypothetical protein Rv3480c 	21	88.6	65.0	-0.45	5584.8	2727.97	-23.7	0.25720	0.87562
