#Resampling
#Command: python transit.py normalize=TTR ignoreNTerm=0.0 doLOESS=False ignoreCodon=True annotationPath=H37Rv.prot_table ignoreCTerm=0.0 histPath= sampleSize=10000 output=<open file 'H37Rv_vs_delta_Rv3594_TTR.dat', mode 'w' at 0x2d7dc00> expList=['delta_Rv3594_TnSeq.wig'] doAdaptive=False ctrlList=['H37Rv_TnSeq.wig']
#Control Samples:  H37Rv_TnSeq.wig
#Experimental Samples:  delta_Rv3594_TnSeq.wig
#Normalized with TTR
#TTR factors:	1.0000	0.9593
#Orf	Name	Description	N	TAs Hit	Sum Rd 1	Sum Rd 2	Delta Rd	log2 FC	p-value	p-adj
Rv3115	-	PROBABLE TRANSPOSASE 	16	16	1026.0	1155.0	129.0	0.17	0.74420	1.00000
Rv3116	moeB2	PROBABLE MOLYBDENUM COFACTOR BIOSYNTHESIS PROTEIN MOEB2 (MPT-SYNTHASE SULFURYLASE) (MOLYBDOPTERIN SYNTHASE SULPHURYLASE) 	28	24	2989.0	3394.1	405.1	0.18	0.69950	1.00000
Rv3117	cysA3	PROBABLE THIOSULFATE SULFURTRANSFERASE CYSA3 (RHODANESE-LIKE PROTEIN) (THIOSULFATE CYANIDE TRANSSULFURASE) (THIOSULFATE THIOTRANSFERASE) 	15	15	4017.0	4254.6	237.6	0.08	0.81510	1.00000
Rv3118	sseC1	CONSERVED HYPOTHETICAL PROTEIN SSEC1 	2	2	1416.0	533.4	-882.6	-1.41	0.33470	1.00000
Rv3119	moaE1	PROBABLE MOLYBDENUM COFACTOR BIOSYNTHESIS PROTEIN E MOAE1 (MOLYBDOPTERIN CONVERTING FACTOR LARGE SUBUNIT) (MOLYBDOPTERIN 	12	12	1906.0	1977.2	71.2	0.05	0.91040	1.00000
Rv3120	-	hypothetical protein Rv3120 	9	8	657.0	1225.1	568.1	0.90	0.21840	1.00000
Rv3121	cyp141	PROBABLE CYTOCHROME P450 141 CYP141 	26	21	4220.0	5449.9	1229.9	0.37	0.51380	1.00000
Rv3122	-	hypothetical protein Rv3122 	7	6	1669.0	1579.0	-90.0	-0.08	0.91540	1.00000
Rv3123	-	hypothetical protein Rv3123 	4	3	1084.0	609.2	-474.8	-0.83	0.68970	1.00000
Rv3124	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN 	30	21	2163.0	2351.3	188.3	0.12	0.83560	1.00000
Rv3125c	PPE49	PPE FAMILY PROTEIN 	21	19	2569.0	3036.3	467.3	0.24	0.67510	1.00000
Rv3126c	-	hypothetical protein Rv3126c 	2	2	70.0	0.0	-70.0	-6.13	0.33790	1.00000
Rv3127	-	hypothetical protein Rv3127 	18	15	1148.0	969.9	-178.1	-0.24	0.71030	1.00000
Rv3129	-	hypothetical protein Rv3129 	4	3	209.0	190.9	-18.1	-0.13	0.89930	1.00000
Rv3130c	-	hypothetical protein Rv3130c 	27	21	1455.0	1275.9	-179.1	-0.19	0.76690	1.00000
Rv3131	-	hypothetical protein Rv3131 	15	11	357.0	390.4	33.4	0.13	0.84200	1.00000
Rv3132c	devS	TWO COMPONENT SENSOR HISTIDINE KINASE DEVS 	31	24	857.0	1109.9	252.9	0.37	0.56610	1.00000
Rv3133c	devR	TWO COMPONENT TRANSCRIPTIONAL REGULATORY PROTEIN DEVR (PROBABLY LUXR/UHPA-FAMILY) 	12	10	587.0	853.8	266.8	0.54	0.56110	1.00000
Rv3134c	-	hypothetical protein Rv3134c 	9	8	1250.0	1802.6	552.6	0.53	0.47050	1.00000
Rv3135	PPE50	PPE FAMILY PROTEIN 	9	8	1695.0	1022.6	-672.4	-0.73	0.21850	1.00000
Rv3136	PPE51	PPE FAMILY PROTEIN 	21	19	2804.0	1213.5	-1590.5	-1.21	0.03050	0.90144
Rv3137	-	PROBABLE MONOPHOSPHATASE 	8	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv3138	pflA	PROBABLE PYRUVATE FORMATE LYASE ACTIVATING PROTEIN PFLA (FORMATE ACETYLTRANSFERASE ACTIVATING ENZYME) (	21	20	2980.0	1945.5	-1034.5	-0.62	0.37430	1.00000
Rv3139	fadE24	PROBABLE ACYL-CoA DEHYDROGENASE FADE24 	22	18	629.0	97.9	-531.1	-2.68	0.00010	0.01425
Rv3140	fadE23	PROBABLE ACYL-CoA DEHYDROGENASE FADE23 	19	13	890.0	75.8	-814.2	-3.55	0.00000	0.00000
Rv3141	fadB4	PROBABLE NADPH QUINONE OXIDOREDUCTASE FADB4 (NADPH:QUINONE REDUCTASE) (ZETA-CRYSTALLIN) 	16	13	1004.0	827.9	-176.1	-0.28	0.62170	1.00000
Rv3142c	-	hypothetical protein Rv3142c 	10	10	1467.0	1192.4	-274.6	-0.30	0.40080	1.00000
Rv3143	-	PROBABLE RESPONSE REGULATOR 	4	4	335.0	460.5	125.5	0.46	0.78050	1.00000
Rv3144c	PPE52	PPE-FAMILY PROTEIN 	17	16	1403.0	1542.6	139.6	0.14	0.77990	1.00000
Rv3145	nuoA	NADH dehydrogenase subunit A 	12	11	1787.0	2567.1	780.1	0.52	0.43990	1.00000
Rv3146	nuoB	NADH dehydrogenase subunit B 	9	7	1159.0	1319.1	160.1	0.19	0.79280	1.00000
Rv3147	nuoC	NADH dehydrogenase subunit C 	14	12	925.0	537.2	-387.8	-0.78	0.37150	1.00000
Rv3148	nuoD	NADH dehydrogenase subunit D 	22	18	388.0	618.8	230.8	0.67	0.32240	1.00000
Rv3149	nuoE	NADH dehydrogenase subunit E 	9	8	647.0	803.0	156.0	0.31	0.65090	1.00000
Rv3150	nuoF	PROBABLE NADH DEHYDROGENASE I (CHAIN F) NUOF (NADH-UBIQUINONE OXIDOREDUCTASE CHAIN F) 	25	22	1099.0	1338.3	239.3	0.28	0.56640	1.00000
Rv3151	nuoG	NADH dehydrogenase subunit G 	30	21	903.0	1087.9	184.9	0.27	0.72640	1.00000
Rv3152	nuoH	NADH dehydrogenase subunit H 	27	25	1306.0	1588.6	282.6	0.28	0.57170	1.00000
Rv3153	nuoI	NADH dehydrogenase subunit I 	23	19	1910.0	1388.1	-521.9	-0.46	0.41200	1.00000
Rv3154	nuoJ	NADH dehydrogenase subunit J 	10	10	659.0	463.4	-195.6	-0.51	0.53440	1.00000
Rv3155	nuoK	NADH dehydrogenase subunit K 	6	5	67.0	201.5	134.5	1.59	0.17370	1.00000
Rv3156	nuoL	NADH dehydrogenase subunit L 	35	27	1742.0	1824.6	82.6	0.07	0.88700	1.00000
Rv3157	nuoM	NADH dehydrogenase subunit M 	33	26	898.0	1071.6	173.6	0.25	0.60710	1.00000
Rv3158	nuoN	NADH dehydrogenase subunit N 	32	32	4112.0	5029.7	917.7	0.29	0.39290	1.00000
Rv3159c	PPE53	PPE FAMILY PROTEIN 	26	22	1967.0	2354.2	387.2	0.26	0.72000	1.00000
Rv3160c	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY) 	7	5	243.0	255.2	12.2	0.07	0.92820	1.00000
Rv3161c	-	POSSIBLE DIOXYGENASE 	23	18	1277.0	1967.6	690.6	0.62	0.28320	1.00000
Rv3162c	-	POSSIBLE INTEGRAL MEMBRANE PROTEIN 	6	4	1043.0	544.9	-498.1	-0.94	0.63360	1.00000
Rv3163c	-	POSSIBLE CONSERVED SECRETED PROTEIN 	15	12	1023.0	1524.4	501.4	0.58	0.43810	1.00000
Rv3164c	moxR3	PROBABLE METHANOL DEHYDROGENASE TRANSCRIPTIONAL REGULATORY PROTEIN MOXR3 	12	10	833.0	838.4	5.4	0.01	0.98800	1.00000
Rv3165c	-	hypothetical protein Rv3165c 	5	4	361.0	275.3	-85.7	-0.39	0.58230	1.00000
Rv3166c	-	hypothetical protein Rv3166c 	15	15	929.0	890.3	-38.7	-0.06	0.92290	1.00000
Rv3167c	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY) 	9	7	295.0	285.9	-9.1	-0.05	0.93750	1.00000
Rv3168	-	hypothetical protein Rv3168 	19	13	265.0	373.2	108.2	0.49	0.63180	1.00000
Rv3169	-	hypothetical protein Rv3169 	19	16	964.0	1081.2	117.2	0.17	0.84150	1.00000
Rv3170	aofH	PROBABLE FLAVIN-CONTAINING MONOAMINE OXIDASE AOFH (AMINE OXIDASE) (MAO) 	18	12	292.0	720.5	428.5	1.30	0.06520	1.00000
Rv3171c	hpx	POSSIBLE NON-HEME HALOPEROXIDASE HPX 	13	11	687.0	810.6	123.6	0.24	0.69990	1.00000
Rv3172c	-	hypothetical protein Rv3172c 	17	16	1830.0	1433.2	-396.8	-0.35	0.61540	1.00000
Rv3173c	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR/ACRR-FAMILY) 	7	5	136.0	266.7	130.7	0.97	0.36860	1.00000
Rv3174	-	short chain dehydrogenase 	13	8	922.0	648.5	-273.5	-0.51	0.44770	1.00000
Rv3175	-	amidase 	21	18	2488.0	1657.7	-830.3	-0.59	0.60250	1.00000
Rv3176c	mesT	PROBABLE EPOXIDE HYDROLASE MEST (EPOXIDE HYDRATASE) (ARENE-OXIDE HYDRATASE) 	14	12	779.0	950.7	171.7	0.29	0.68680	1.00000
Rv3177	-	POSSIBLE PEROXIDASE (NON-HAEM PEROXIDASE) 	8	7	216.0	236.0	20.0	0.13	0.86570	1.00000
Rv3178	-	hypothetical protein Rv3178 	7	7	147.0	366.5	219.5	1.32	0.25340	1.00000
Rv3179	-	hypothetical protein Rv3179 	14	13	2299.0	2583.5	284.5	0.17	0.73500	1.00000
Rv3180c	-	HYPOTHETICAL ALANINE RICH PROTEIN 	6	6	271.0	365.5	94.5	0.43	0.64020	1.00000
Rv3181c	-	hypothetical protein Rv3181c 	6	5	89.0	169.8	80.8	0.93	0.24070	1.00000
Rv3182	-	hypothetical protein Rv3182 	1	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv3183	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN 	3	2	187.0	165.0	-22.0	-0.18	1.00000	1.00000
Rv3184	-	PROBABLE TRANSPOSASE 	4	4	616.0	717.6	101.6	0.22	0.72820	1.00000
Rv3185	-	PROBABLE TRANSPOSASE 	25	25	2962.0	2878.0	-84.0	-0.04	0.92290	1.00000
Rv3186	-	PROBABLE TRANSPOSASE 	4	4	589.0	550.7	-38.3	-0.10	0.88840	1.00000
Rv3187	-	PROBABLE TRANSPOSASE 	25	25	3151.0	2966.2	-184.8	-0.09	0.83970	1.00000
Rv3188	-	hypothetical protein Rv3188 	7	6	786.0	685.0	-101.0	-0.20	0.84430	1.00000
Rv3189	-	hypothetical protein Rv3189 	8	8	817.0	1281.7	464.7	0.65	0.35890	1.00000
Rv3190c	-	hypothetical protein Rv3190c 	23	22	3558.0	2491.4	-1066.6	-0.51	0.45130	1.00000
Rv3191c	-	PROBABLE TRANSPOSASE 	19	18	2319.0	2223.7	-95.3	-0.06	0.88240	1.00000
Rv3192	-	CONSERVED HYPOTHETICAL ALANINE AND PROLINE-RICH PROTEIN 	4	3	161.0	142.0	-19.0	-0.18	0.89960	1.00000
Rv3193c	-	hypothetical protein Rv3193c 	82	59	254.0	134.3	-119.7	-0.92	0.01040	0.46625
Rv3194c	-	POSSIBLE CONSERVED SECRETED PROTEIN 	15	15	1744.0	1533.0	-211.0	-0.19	0.73800	1.00000
Rv3195	-	hypothetical protein Rv3195 	17	15	1893.0	1366.1	-526.9	-0.47	0.59080	1.00000
Rv3196	-	hypothetical protein Rv3196 	9	9	1248.0	1694.2	446.2	0.44	0.54910	1.00000
Rv3196A	-	hypothetical protein Rv3196A 	1	1	406.0	263.8	-142.2	-0.62	1.00000	1.00000
Rv3197	-	PROBABLE CONSERVED ATP-BINDING PROTEIN ABC TRANSPORTER 	19	17	1550.0	1479.3	-70.7	-0.07	0.92130	1.00000
Rv3197A	whiB7	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN WHIB-LIKE WHIB7 	4	3	371.0	195.7	-175.3	-0.92	1.00000	1.00000
Rv3198A	-	POSSIBLE GLUTAREDOXIN PROTEIN 	6	6	2326.0	2084.6	-241.4	-0.16	0.82170	1.00000
Rv3198c	uvrD2	PROBABLE ATP-DEPENDENT DNA HELICASE II UVRD2 	35	6	1265.0	1016.9	-248.1	-0.31	0.71840	1.00000
Rv3199c	nudC	NADH pyrophosphatase 	8	7	1068.0	963.2	-104.8	-0.15	0.91960	1.00000
Rv3200c	-	POSSIBLE TRANSMEMBRANE CATION TRANSPORTER 	16	14	941.0	2786.8	1845.8	1.57	0.01150	0.50983
Rv3201c	-	PROBABLE ATP-DEPENDENT DNA HELICASE 	48	37	2590.0	3030.5	440.5	0.23	0.59520	1.00000
Rv3202c	-	POSSIBLE ATP-DEPENDENT DNA HELICASE 	29	25	2712.0	3075.6	363.6	0.18	0.73590	1.00000
Rv3203	lipV	POSSIBLE LIPASE LIPV 	12	11	835.0	855.7	20.7	0.04	0.95370	1.00000
Rv3204	-	POSSIBLE DNA-METHYLTRANSFERASE (MODIFICATION METHYLASE) 	4	4	284.0	258.1	-25.9	-0.14	0.76170	1.00000
Rv3205c	-	hypothetical protein Rv3205c 	14	12	961.0	1018.8	57.8	0.08	0.89780	1.00000
Rv3206c	moeB1	molybdopterin biosynthesis-like protein MoeZ 	24	1	269.0	322.3	53.3	0.26	1.00000	1.00000
Rv3207c	-	hypothetical protein Rv3207c 	17	16	1115.0	1322.9	207.9	0.25	0.59700	1.00000
Rv3208	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY) 	10	9	125.0	314.7	189.7	1.33	0.25580	1.00000
Rv3208A	TB9.4	hypothetical protein Rv3208A 	5	5	103.0	701.3	598.3	2.77	0.02450	0.82460
Rv3209	-	CONSERVED HYPOTHETICAL THREONIN AND PROLINE RICH PROTEIN 	9	8	872.0	1203.0	331.0	0.46	0.55030	1.00000
Rv3210c	-	hypothetical protein Rv3210c 	10	9	3851.0	4133.7	282.7	0.10	0.89120	1.00000
Rv3211	rhlE	PROBABLE ATP-DEPENDENT RNA HELICASE RHLE 	24	15	206.0	97.9	-108.1	-1.07	0.22740	1.00000
Rv3212	-	CONSERVED HYPOTHETICAL ALANINE VALINE RICH PROTEIN 	21	2	59.0	21.1	-37.9	-1.48	1.00000	1.00000
Rv3213c	-	POSSIBLE SOJ/PARA-RELATED PROTEIN 	11	10	1375.0	1398.7	23.7	0.02	0.97080	1.00000
Rv3214	gpm2	POSSIBLE PHOSPHOGLYCERATE MUTASE GPM2 (PHOSPHOGLYCEROMUTASE) (PGAM) (BPG-DEPENDENT PGAM) 	11	10	690.0	1001.5	311.5	0.54	0.46200	1.00000
Rv3215	entC	isochorismate synthase 	16	12	26.0	54.7	28.7	1.07	0.14550	1.00000
Rv3216	-	POSSIBLE ACETYLTRANSFERASE 	6	6	2036.0	1535.9	-500.1	-0.41	0.50610	1.00000
Rv3217c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	3	3	291.0	528.6	237.6	0.86	0.19680	1.00000
Rv3218	-	hypothetical protein Rv3218 	18	15	3200.0	2140.3	-1059.7	-0.58	0.34030	1.00000
Rv3219	whiB1	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN WHIB-LIKE WHIB1 	4	1	0.0	8.6	8.6	3.11	1.00000	1.00000
Rv3220c	-	PROBABLE TWO COMPONENT SENSOR KINASE 	21	19	4592.0	520.9	-4071.1	-3.14	0.00000	0.00000
Rv3221A	-	POSSIBLE ANTI-SIGMA FACTOR 	2	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv3221c	TB7.3	hypothetical protein Rv3221c 	2	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv3222c	-	hypothetical protein Rv3222c 	7	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv3223c	sigH	RNA polymerase sigma factor RpoE 	15	13	971.0	2531.7	1560.7	1.38	0.05340	1.00000
Rv3224	-	short chain dehydrogenase 	16	15	3531.0	3938.0	407.0	0.16	0.79250	1.00000
Rv3224A	-	hypothetical protein Rv3224A 	3	3	42.0	230.2	188.2	2.45	0.49470	1.00000
Rv3224B	-	hypothetical protein Rv3224B 	3	3	184.0	224.5	40.5	0.29	1.00000	1.00000
Rv3225c	-	POSSIBLE TRANSFERASE 	28	24	2846.0	2575.8	-270.2	-0.14	0.68760	1.00000
Rv3226c	-	hypothetical protein Rv3226c 	6	6	1084.0	1426.5	342.5	0.40	0.59430	1.00000
Rv3227	aroA	3-phosphoshikimate 1-carboxyvinyltransferase 	8	1	0.0	40.3	40.3	5.33	1.00000	1.00000
Rv3228	-	hypothetical protein Rv3228 	9	7	9.0	167.9	158.9	4.22	0.06400	1.00000
Rv3229c	-	POSSIBLE LINOLEOYL-CoA DESATURASE (DELTA(6)-DESATURASE) 	24	24	2422.0	2737.9	315.9	0.18	0.62950	1.00000
Rv3230c	-	HYPOTHETICAL OXIDOREDUCTASE 	15	14	1118.0	1260.6	142.6	0.17	0.81950	1.00000
Rv3231c	-	hypothetical protein Rv3231c 	6	6	1059.0	1734.5	675.5	0.71	0.36610	1.00000
Rv3232c	pvdS	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN PVDS (PROBABLE RNA POLYMERASE SIGMA FACTOR) 	24	24	5216.0	5829.8	613.8	0.16	0.65310	1.00000
Rv3233c	-	hypothetical protein Rv3233c 	12	11	1616.0	1561.8	-54.2	-0.05	0.93760	1.00000
Rv3234c	-	hypothetical protein Rv3234c 	18	18	3629.0	3326.0	-303.0	-0.13	0.86130	1.00000
Rv3235	-	HYPOTHETICAL ALANINE ARGININE PROLINE RICH PROTEIN 	6	5	623.0	638.9	15.9	0.04	0.98390	1.00000
Rv3236c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE TRANSPORT PROTEIN 	14	12	1447.0	1395.8	-51.2	-0.05	0.93260	1.00000
Rv3237c	-	hypothetical protein Rv3237c 	8	7	1170.0	293.6	-876.4	-1.99	0.16910	1.00000
Rv3238c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	21	21	4558.0	5156.4	598.4	0.18	0.76520	1.00000
Rv3239c	-	PROBABLE CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN 	56	55	8178.0	9817.7	1639.7	0.26	0.42760	1.00000
Rv3240c	secA1	preprotein translocase subunit SecA 	46	3	4.0	157.3	153.3	5.30	0.39640	1.00000
Rv3241c	-	hypothetical protein Rv3241c 	12	12	2108.0	1991.6	-116.4	-0.08	0.85980	1.00000
Rv3242c	-	hypothetical protein Rv3242c 	4	3	343.0	191.9	-151.1	-0.84	0.50510	1.00000
Rv3243c	-	hypothetical protein Rv3243c 	4	4	454.0	328.1	-125.9	-0.47	0.48890	1.00000
Rv3244c	lpqB	PROBABLE CONSERVED LIPOPROTEIN LPQB 	21	2	2.0	0.0	-2.0	-1.00	0.34240	1.00000
Rv3245c	mtrB	TWO COMPONENT SENSORY TRANSDUCTION HISTIDINE KINASE MTRB 	20	7	3.0	11.5	8.5	1.94	0.11840	1.00000
Rv3246c	mtrA	TWO COMPONENT SENSORY TRANSDUCTION TRANSCRIPTIONAL REGULATORY PROTEIN MTRA 	11	1	0.0	1.0	1.0	-0.06	1.00000	1.00000
Rv3247c	tmk	thymidylate kinase 	10	1	0.0	12.5	12.5	3.64	1.00000	1.00000
Rv3248c	sahH	S-adenosyl-L-homocysteine hydrolase 	23	1	0.0	1.0	1.0	-0.06	1.00000	1.00000
Rv3249c	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY) 	13	12	721.0	1186.7	465.7	0.72	0.22300	1.00000
Rv3250c	rubB	PROBABLE RUBREDOXIN RUBB 	3	3	383.0	381.8	-1.2	-0.00	1.00000	1.00000
Rv3251c	rubA	PROBABLE RUBREDOXIN RUBA 	4	4	557.0	618.8	61.8	0.15	0.86770	1.00000
Rv3252c	alkB	PROBABLE TRANSMEMBRANE ALKANE 1-MONOOXYGENASE ALKB (ALKANE 1-HYDROXYLASE) (LAURIC ACID OMEGA-HYDROXYLASE) (OMEGA-HYDROXYLASE) (FATTY ACID OMEGA-HYDROXYLASE) (ALKANE HYDROXYLASE-RUBREDOXIN) 	30	29	8206.0	7485.6	-720.4	-0.13	0.80540	1.00000
Rv3253c	-	POSSIBLE CATIONIC AMINO ACID TRANSPORT INTEGRAL MEMBRANE PROTEIN 	25	22	4649.0	3183.0	-1466.0	-0.55	0.19800	1.00000
Rv3254	-	hypothetical protein Rv3254 	20	17	2991.0	3229.1	238.1	0.11	0.79250	1.00000
Rv3255c	manA	PROBABLE MANNOSE-6-PHOSPHATE ISOMERASE MANA (PHOSPHOMANNOSE ISOMERASE) (PHOSPHOMANNOISOMERASE) (PMI) (PHOSPHOHEXOISOMERASE) (PHOSPHOHEXOMUTASE) 	21	1	0.0	1.0	1.0	-0.06	1.00000	1.00000
Rv3256c	-	hypothetical protein Rv3256c 	9	8	155.0	609.2	454.2	1.97	0.06990	1.00000
Rv3257c	manB	phosphomannomutase/phosphoglucomutase 	24	1	1.0	1.0	-0.0	-0.06	1.00000	1.00000
Rv3258c	-	hypothetical protein Rv3258c 	5	5	241.0	666.7	425.7	1.47	0.26410	1.00000
Rv3259	-	hypothetical protein Rv3259 	2	2	187.0	161.2	-25.8	-0.21	1.00000	1.00000
Rv3260c	whiB2	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN WHIB-LIKE WHIB2 	2	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv3261	fbiA	PROBABLE F420 BIOSYNTHESIS PROTEIN FBIA 	14	9	164.0	394.3	230.3	1.27	0.36580	1.00000
Rv3262	fbiB	F420-0--gamma-glutamyl ligase 	13	10	215.0	185.1	-29.9	-0.22	0.78810	1.00000
Rv3263	-	PROBABLE DNA METHYLASE (MODIFICATION METHYLASE) (METHYLTRANSFERASE) 	29	27	4380.0	5244.6	864.6	0.26	0.59250	1.00000
Rv3264c	manB	D-ALPHA-D-MANNOSE-1-PHOSPHATE GUANYLYLTRANSFERASE MANB (D-ALPHA-D-HEPTOSE-1-PHOSPHATE GUANYLYLTRANSFERASE) 	17	2	37.0	6.7	-30.3	-2.46	1.00000	1.00000
Rv3265c	wbbL1	PROBABLE dTDP-RHA:A-D-GlcNAc-DIPHOSPHORYL POLYPRENOL, A-3-L-RHAMNOSYL TRANSFERASE WBBL1 (ALPHA-L-RHAMNOSE-(1->3)-ALPHA-D-GlcNAc(1->P)-P-DECAPRENY L) 	17	1	142.0	67.2	-74.8	-1.08	1.00000	1.00000
Rv3266c	rmlD	dTDP-6-DEOXY-L-LYXO-4-HEXULOSE REDUCTASE RMLD (dTDP-RHAMNOSE MODIFICATION PROTEIN) (dTDP-RHAMNOSE BIOSYNTHESIS PROTEIN) (dTDP-RHAMNOSE SYNTHASE) 	17	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv3267	-	CONSERVED HYPOTHETICAL PROTEIN (CPSA-RELATED PROTEIN) 	23	18	3408.0	3086.1	-321.9	-0.14	0.77210	1.00000
Rv3268	-	hypothetical protein Rv3268 	13	12	1114.0	1294.1	180.1	0.22	0.77720	1.00000
Rv3269	-	hypothetical protein Rv3269 	5	4	143.0	649.5	506.5	2.18	0.48350	1.00000
Rv3270	ctpC	PROBABLE METAL CATION-TRANSPORTING P-TYPE ATPASE C CTPC 	17	14	1205.0	1246.2	41.2	0.05	0.92010	1.00000
Rv3271c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	6	5	264.0	100.7	-163.3	-1.39	0.34250	1.00000
Rv3272	-	hypothetical protein Rv3272 	19	17	2772.0	2658.3	-113.7	-0.06	0.92240	1.00000
Rv3273	-	PROBABLE TRANSMEMBRANE CARBONIC ANHYDRASE (CARBONATE DEHYDRATASE) (CARBONIC DEHYDRATASE) 	31	26	3606.0	2354.2	-1251.8	-0.62	0.11810	1.00000
Rv3274c	fadE25	PROBABLE ACYL-CoA DEHYDROGENASE FADE25 	19	17	149.0	35.5	-113.5	-2.07	0.00020	0.02660
Rv3275c	purE	phosphoribosylaminoimidazole carboxylase catalytic subunit 	6	1	0.0	9.6	9.6	3.26	1.00000	1.00000
Rv3276c	purK	phosphoribosylaminoimidazole carboxylase ATPase subunit 	10	1	0.0	10.6	10.6	3.40	1.00000	1.00000
Rv3277	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	13	6	113.0	190.9	77.9	0.76	0.61720	1.00000
Rv3278c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	8	8	1156.0	824.1	-331.9	-0.49	0.63890	1.00000
Rv3279c	birA	biotin--protein ligase 	6	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv3280	accD5	PROBABLE PROPIONYL-CoA CARBOXYLASE BETA CHAIN 5 ACCD5 (PCCASE) (PROPANOYL-COA:CARBON DIOXIDE LIGASE) 	32	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv3281	-	hypothetical protein Rv3281 	3	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv3282	maf	Maf-like protein 	11	10	246.0	248.5	2.5	0.01	0.98300	1.00000
Rv3283	sseA	PROBABLE THIOSULFATE SULFURTRANSFERASE SSEA (RHODANESE) (THIOSULFATE CYANIDE TRANSSULFURASE) (THIOSULFATE THIOTRANSFERASE) 	20	18	198.0	114.2	-83.8	-0.79	0.37780	1.00000
Rv3284	-	hypothetical protein Rv3284 	5	5	200.0	71.0	-129.0	-1.49	0.46490	1.00000
Rv3285	accA3	PROBABLE BIFUNCTIONAL PROTEIN ACETYL-/PROPIONYL-COENZYME A CARBOXYLASE (ALPHA CHAIN) ACCA3: BIOTIN CARBOXYLASE + BIOTIN CARBOXYL CARRIER PROTEIN (BCCP) 	26	2	1.0	1.0	-0.0	-0.06	1.00000	1.00000
Rv3286c	sigF	RNA polymerase sigma factor SigF 	11	11	949.0	1038.0	89.0	0.13	0.84460	1.00000
Rv3287c	rsbW	ANTI-SIGMA FACTOR RSBW (SIGMA NEGATIVE EFFECTOR) 	3	3	172.0	403.9	231.9	1.23	0.23030	1.00000
Rv3288c	usfY	PUTATIVE PROTEIN USFY 	10	10	2035.0	1812.2	-222.8	-0.17	0.83400	1.00000
Rv3289c	-	POSSIBLE TRANSMEMBRANE PROTEIN 	7	6	1368.0	1039.9	-328.1	-0.40	0.63550	1.00000
Rv3290c	lat	L-lysine aminotransferase 	25	23	4392.0	4706.4	314.4	0.10	0.81820	1.00000
Rv3291c	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY ASNC-FAMILY) 	11	9	1061.0	736.8	-324.2	-0.53	0.76750	1.00000
Rv3292	-	hypothetical protein Rv3292 	20	18	2163.0	1283.6	-879.4	-0.75	0.29800	1.00000
Rv3293	pcd	PROBABLE PIPERIDEINE-6-CARBOXILIC ACID DEHYDROGENASE PCD (PIPERIDEINE-6-CARBOXYLATE DEHYDROGENASE) 	16	12	2437.0	1658.7	-778.3	-0.56	0.25640	1.00000
Rv3294c	-	hypothetical protein Rv3294c 	20	20	2708.0	2801.2	93.2	0.05	0.91110	1.00000
Rv3295	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY) 	12	11	2952.0	2734.1	-217.9	-0.11	0.88210	1.00000
Rv3296	lhr	PROBABLE ATP-DEPENDENT HELICASE LHR (LARGE HELICASE-RELATED PROTEIN) 	55	46	6790.0	6062.9	-727.1	-0.16	0.68740	1.00000
Rv3297	nei	PROBABLE ENDONUCLEASE VIII NEI 	10	9	1295.0	1331.5	36.5	0.04	0.96420	1.00000
