Rv_ID,gene_name,func_tuberculist,COG,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10
Rv3543c,fadE29,lipid metabolism,I,-0.5870476,3.4867613,6.4479456,-2.5329564,-7.4333467,11.415359,-0.5302314,-3.7204435,1.709164,-1.5390264
Rv3544c,fadE28,lipid metabolism,I,-0.5156592,3.5263174,6.6388097,-2.3677683,-7.3999295,11.43732,-0.35880065,-3.9164321,1.6058,-1.6525065
Rv3545c,cyp125,intermediary metabolism and respiration,Q,-0.048636258,5.295765,9.048945,-2.9065852,-6.896179,11.157129,0.36380243,-3.277215,1.7626089,0.30055267
Rv3546,fadA5,lipid metabolism,I,0.63695955,4.8366485,9.3696785,-1.7891247,-7.7798924,10.600407,1.2023362,-4.9671154,-0.39199033,-2.1170335
Rv3549c,-,intermediary metabolism and respiration,IQR,-0.07059695,4.198252,7.212102,-1.8019698,-6.303462,9.734764,0.53576654,-4.3513203,-0.19268815,-2.3591368
Rv3550,echA20,lipid metabolism,I,-1.2378749,2.9307396,4.3646617,-3.3356287,-7.499963,11.802586,-1.4739751,-2.9141579,2.4548311,-1.6009952
Rv3551,-,intermediary metabolism and respiration,I,0.6260025,4.8376637,9.365425,-1.7940413,-7.767544,10.610828,1.1939687,-4.9529552,-0.3729557,-2.0964305
Rv3552,-,intermediary metabolism and respiration,I,-1.2500167,2.4572399,4.8372507,-3.2655582,-7.427686,11.801519,-1.7707695,-2.6341338,2.9009569,-1.187561
Rv3553,-,intermediary metabolism and respiration,R,-0.98556983,3.3187954,4.465026,-3.3418646,-7.669418,11.209963,-0.90490365,-3.4154615,1.9133955,-1.8266735
Rv3556c,fadA6,lipid metabolism,I,-1.0614465,3.2797644,4.2709603,-3.3339906,-7.634315,11.486433,-1.083575,-3.254486,2.0123687,-1.8330039
Rv3557c,-,regulatory proteins,K,0.7553316,4.9728646,9.705487,-1.7713251,-7.816411,10.603018,1.4346776,-5.1784267,-0.54939777,-2.0895708
Rv3559c,-,intermediary metabolism and respiration,IQR,-1.0893674,3.2679586,4.22054,-3.328112,-7.6046677,11.575878,-1.13145,-3.2078454,2.0502515,-1.8339313
Rv3560c,fadE30,lipid metabolism,I,-1.1481805,3.2642164,4.145442,-3.36249,-7.5799546,11.684848,-1.2086653,-3.1337662,2.117747,-1.8435038
Rv3561,fadD3,lipid metabolism,IQ,-0.9450421,3.273215,4.396309,-3.301782,-7.7182903,11.235641,-0.94218516,-3.3922858,1.8840821,-1.8115637
Rv3563,fadE32,lipid metabolism,I,0.6318163,4.8541837,9.25168,-1.8550127,-7.6629653,10.691286,1.1017476,-4.9659257,-0.19250412,-2.0987546
Rv3564,fadE33,lipid metabolism,I,-0.9657651,3.2751522,4.403458,-3.3089082,-7.7134013,11.239217,-0.9512848,-3.3760061,1.9032737,-1.8111075
Rv3565,aspB,intermediary metabolism and respiration,E,0.246334,-6.7048097,-14.321853,-3.4273062,-0.13148978,-1.6593994,-0.2723516,3.1381402,2.1063795,-1.4933791
Rv3567c,-,intermediary metabolism and respiration,R,-1.244462,2.4602742,4.8404384,-3.2614393,-7.432587,11.795655,-1.7640781,-2.633724,2.8960729,-1.1858566
Rv3568c,bphC,intermediary metabolism and respiration,E,-0.9589064,3.283073,4.411668,-3.314121,-7.7042866,11.243063,-0.9438697,-3.3831115,1.8949692,-1.8202735
Rv3569c,bphD,intermediary metabolism and respiration,R,0.62716556,4.837873,9.371453,-1.7911459,-7.7652164,10.606659,1.2014706,-4.957716,-0.37781787,-2.0998292
Rv3570c,-,intermediary metabolism and respiration,I,-0.95744216,3.283778,4.4111323,-3.3128548,-7.7054768,11.241388,-0.93970686,-3.3873754,1.892352,-1.8190402
Rv3571,hmp,intermediary metabolism and respiration,C,-0.95567626,3.2783027,4.4093227,-3.309339,-7.7081385,11.240801,-0.9404831,-3.386914,1.8912977,-1.8155364
Rv3574,-,regulatory proteins,K,-0.0063097687,3.6893249,8.70952,-2.194246,-7.032986,12.213535,-0.9599415,-4.834395,2.5754786,-0.6496267
Rv3575c,-,regulatory proteins,K,2.1395102,6.1808763,7.7840304,-3.2754462,-5.7768836,9.934062,1.6350101,-6.0364633,-0.36043298,-4.4253488
Rv3576,lppH,cell wall and cell processes,S,0.25023276,5.5713744,9.339769,-2.8228457,-6.96254,11.353628,0.7756112,-4.0126257,1.5339723,-0.5033647
Rv3577,-,conserved hypotheticals,R,0.33245644,-6.6332283,-14.431661,-3.5207357,0.044460833,-1.8853546,-0.38878086,3.2610135,2.1257544,-1.4672896
Rv3586,-,conserved hypotheticals,R,-0.7799845,2.0563443,6.808227,-2.5663826,-6.64087,13.089386,-2.705884,-4.485442,4.191218,-0.21621308
Rv3589,mutY,information pathways,L,0.14639555,4.4036303,8.747944,-1.9686587,-7.3916235,11.555519,0.20793687,-4.7295794,1.0629439,-1.5649092
Rv3590c,PE_PGRS58,PE/PPE,S,1.3358725,7.099593,9.568768,-3.1690605,-6.4921575,12.547601,0.7299959,-3.2128894,2.7937791,2.0613081
Rv3591c,-,intermediary metabolism and respiration,R,-0.029863093,5.3404636,9.082738,-2.9175768,-6.8777785,11.134095,0.38507012,-3.2443526,1.7638623,0.34265983
Rv3592,TB11.2,intermediary metabolism and respiration,R,0.31982344,-6.6637754,-14.484893,-3.5407267,0.057754144,-1.8384503,-0.4263443,3.2399561,2.124395,-1.5037292
Rv3593,lpqF,cell wall and cell processes,V,-1.1429399,2.895367,4.9741826,-2.9421282,-7.39896,11.925589,-1.4341772,-3.2849271,2.6145294,-1.2571403
Rv3594,-,conserved hypotheticals,S,0.76601493,5.0096526,9.641032,-1.7057011,-7.823119,10.55328,1.4174529,-5.138931,-0.6028205,-2.1630964
Rv3595c,PE_PGRS59,PE/PPE,S,0.19433235,3.685901,9.037529,-2.218477,-6.8667545,12.28658,-1.2576505,-5.202707,2.7682076,-0.5135671
Rv3600c,-,conserved hypotheticals,K,-0.4715895,3.0099027,7.655745,-2.0385232,-7.1769934,11.6443815,-0.67261446,-3.6951864,2.3352375,-0.9311666
Rv3601c,panD,intermediary metabolism and respiration,H,-1.5910599,0.8216638,7.366768,-0.6423405,-7.0011005,13.928662,-3.060911,-4.897468,5.1190104,1.1985431
Rv3602c,panC,intermediary metabolism and respiration,H,-1.5908034,0.81224746,7.3604016,-0.64486325,-6.971784,13.939549,-3.080319,-4.900344,5.131741,1.1978444
Rv3604c,-,cell wall and cell processes,S,-1.1966567,1.5852835,7.0361776,-1.4890968,-6.994995,13.368519,-2.6640763,-4.56559,4.436996,0.5222634
Rv3610c,ftsH,cell wall and cell processes,O,-1.5163757,1.1712875,7.0779595,-0.93981797,-7.0812383,13.660534,-2.8772228,-4.641666,4.726328,0.8776238
Rv3612c,-,conserved hypotheticals,S,1.2930063,7.0424576,9.539085,-3.1560903,-6.515209,12.512847,0.69522244,-3.2617927,2.7770169,2.0072143
Rv3615c,-,cell wall and cell processes,S,-1.1931752,3.262983,4.1956844,-3.2997944,-7.5275035,11.847269,-1.2891804,-3.1365998,2.2097337,-1.787847
Rv3616c,-,cell wall and cell processes,S,0.7776571,4.8696456,9.415919,-1.8381493,-7.7200594,10.672413,1.2784457,-5.154923,-0.22910853,-2.1917834
Rv3618,-,intermediary metabolism and respiration,C,2.2800846,6.2155952,7.740365,-3.3336294,-5.7076354,9.897521,1.7172837,-6.133476,-0.33615872,-4.3889303
Rv3619c,esxV,cell wall and cell processes,S,2.274355,6.209592,7.7372284,-3.3411777,-5.7183537,9.880759,1.7015227,-6.1520314,-0.35412347,-4.4065447
Rv3622c,PE32,PE/PPE,S,-0.72525454,2.6237996,2.3736997,3.0700464,-4.94201,6.6608396,-0.12181261,-5.067493,1.5768367,-1.1413085
Rv3623,lpqG,cell wall and cell processes,S,0.18478285,-6.76524,-14.423023,-3.4774313,0.004919129,-1.7592303,-0.16701786,3.2096093,2.1237822,-1.5666003
Rv3626c,-,conserved hypotheticals,S,0.27036574,5.5427876,9.310678,-2.7990675,-6.9895415,11.326285,0.7546786,-3.9987655,1.5171924,-0.50347847
Rv3627c,-,conserved hypotheticals,M,-2.6049862,2.8120356,7.770765,-3.9610956,-7.3457046,11.925643,-3.1496115,1.166406,5.7881775,3.1546125
Rv3630,-,cell wall and cell processes,S,-1.158225,1.8009168,7.0038447,-1.6402161,-7.0869374,12.961157,-2.2555711,-4.1799583,4.0817943,0.26853958
Rv3631,-,intermediary metabolism and respiration,M,0.7091103,4.909186,9.729256,-1.7216369,-7.8178806,10.5960245,1.406341,-5.0764756,-0.56066984,-2.1245635
Rv3632,-,cell wall and cell processes,S,0.3535249,-6.583875,-14.519666,-3.6394234,0.057342667,-1.5990244,-0.6933729,3.1369698,1.9445946,-1.527393
Rv3633,-,conserved hypotheticals,Q,0.10705062,-6.6549196,-13.587562,-3.223779,-0.7804995,-1.3614141,-0.16188669,2.6999621,2.131611,-1.0784429
Rv3636,-,insertion seqs and phages,L,0.19487418,-6.7417846,-14.318476,-3.3932064,-0.04552889,-1.7517493,-0.18183634,3.2127512,2.1383488,-1.4902029
Rv3642c,-,conserved hypotheticals,S,0.22077663,3.7401357,9.093429,-2.249131,-6.8966765,12.312961,-1.2268183,-5.2340508,2.7711616,-0.4702431
Rv3643,-,conserved hypotheticals,S,0.9972811,5.2037096,8.449906,-2.2897966,-6.8846464,10.329526,1.1717806,-5.2328267,-0.29317904,-2.8605208
Rv3645,-,cell wall and cell processes,T,-2.546919,2.4722183,7.836763,-4.132,-7.4929366,11.714278,-3.0439162,1.2713648,5.65226,3.106273
Rv3647c,-,conserved hypotheticals,S,0.24756522,-6.694383,-14.343359,-3.426141,-0.08167893,-1.7444649,-0.21156706,3.2341366,2.0889142,-1.5161239
Rv3651,-,conserved hypotheticals,S,0.69618577,4.951753,9.662359,-1.7402588,-7.779145,10.568468,1.3889922,-5.07789,-0.51511955,-2.1263092
Rv3652,PE_PGRS60,PE/PPE,S,0.21863243,-6.747896,-14.337953,-3.4409027,-0.07299164,-1.7439228,-0.089489296,3.3255098,2.0585554,-1.507352
Rv3656c,-,conserved hypotheticals,S,0.22848922,-6.740496,-14.354161,-3.4254746,-0.0227759,-1.7312372,-0.14636861,3.2467542,2.100375,-1.453929
Rv3658c,-,cell wall and cell processes,S,-0.7059007,2.6220422,2.3855443,3.0525558,-4.9110494,6.681399,-0.102892496,-5.085139,1.5998671,-1.1604289
Rv3659c,-,conserved hypotheticals,U,0.21441512,-6.734171,-14.327152,-3.4168398,-0.05363767,-1.7441764,-0.12951276,3.270499,2.0858989,-1.517272
Rv3660c,-,"virulence, detoxification, adaptation",S,0.23462194,-6.788537,-14.559158,-3.5247848,-0.12969792,-1.7351096,-0.45264146,3.0951984,2.093299,-1.5088494
Rv3661,-,"virulence, detoxification, adaptation",E,0.8626334,5.061078,8.222806,-2.2633386,-6.9275846,10.438607,1.0119001,-5.1109314,-0.058546346,-2.7381167
Rv3663c,dppD,cell wall and cell processes,R,0.22987679,-6.719602,-14.325256,-3.4920666,-0.09297737,-1.6729404,-0.2183973,3.2927523,2.129536,-1.5286859
Rv3664c,dppC,cell wall and cell processes,EP,2.2510417,6.098835,7.765858,-3.3127759,-5.7544775,9.988427,1.5559446,-6.077271,-0.25030276,-4.17539
Rv3665c,dppB,cell wall and cell processes,EP,0.2859231,-6.440509,-14.290764,-3.6813152,0.080010176,-1.5325016,-0.57160103,3.2351456,1.9507467,-1.5870965
Rv3666c,dppA,cell wall and cell processes,E,0.35491255,-6.4462323,-14.380951,-3.731264,0.17704532,-1.6954057,-0.6575173,3.292093,2.0124853,-1.5318534
Rv3667,acs,lipid metabolism,I,0.00023010357,-6.679606,-13.013708,-2.9003603,-1.1742536,-1.1027012,0.13597745,2.4139905,2.213232,-0.6883308
Rv3670,ephE,"virulence, detoxification, adaptation",R,-1.1811416,3.1672237,4.3788953,-3.2019076,-7.4802494,11.910695,-1.3599168,-3.2028148,2.3516064,-1.6339108
Rv3671c,-,intermediary metabolism and respiration,O,-1.1955854,2.9351013,4.625475,-3.1449614,-7.453901,11.863446,-1.4510831,-3.103757,2.5192919,-1.4489837
Rv3672c,-,conserved hypotheticals,LR,0.29575926,-6.753931,-14.560277,-3.6177418,0.0014674263,-1.7851129,-0.35824537,3.2924817,2.0623004,-1.7095014
Rv3674c,nth,information pathways,L,0.776995,4.9132085,9.6594715,-1.7987844,-7.760451,10.598041,1.376079,-5.120226,-0.48266843,-2.1421628
Rv3675,-,cell wall and cell processes,S,0.24847502,-6.6879964,-14.307922,-3.4170778,-0.10510734,-1.7195058,-0.15446147,3.2817075,2.0799637,-1.5363082
Rv3677c,-,intermediary metabolism and respiration,R,-1.225225,2.5337434,7.8050284,-3.677151,-7.3550696,11.568701,-1.7469969,-1.5492626,4.230612,0.83904886
Rv3679,-,cell wall and cell processes,P,-1.2092906,3.2292752,4.037562,-3.3859015,-7.5503173,11.779105,-1.2982526,-3.0525517,2.20598,-1.8294566
Rv3680,-,cell wall and cell processes,P,-0.78996915,2.9656441,6.6269617,-2.0605493,-7.189991,11.760729,-0.9507233,-3.9238203,2.2686522,-1.0298817
Rv3682,ponA2,cell wall and cell processes,M,-0.7135243,3.054175,6.823648,-2.1199527,-7.2023134,11.658486,-0.8102014,-3.8396244,2.2757897,-1.0898322
Rv3683,-,conserved hypotheticals,R,-0.78937787,2.0498276,6.8127604,-2.5614,-6.6467032,13.0975,-2.7003212,-4.4827867,4.1851225,-0.21192455
Rv3684,-,intermediary metabolism and respiration,E,-1.2590023,2.4966314,4.794389,-3.2778668,-7.4302983,11.792877,-1.7476054,-2.6539893,2.8633344,-1.2262357
Rv3687c,rsfB,information pathways,T,-1.219259,3.2491627,4.009048,-3.4008064,-7.549846,11.798299,-1.3117391,-3.0337853,2.1930294,-1.846497
Rv3689,-,cell wall and cell processes,S,0.03163502,-6.6780167,-12.978035,-2.8950121,-1.1597863,-1.0678016,0.16742054,2.429455,2.2404792,-0.65500396
Rv3690,-,cell wall and cell processes,S,-1.1265334,2.190492,7.3639226,-2.5235696,-7.3022766,12.291993,-1.9444252,-2.8018918,3.7843587,0.16785847
Rv3691,-,conserved hypotheticals,S,2.2466223,6.204026,7.7329025,-3.3480377,-5.7221184,9.909131,1.6646937,-6.1060762,-0.30942586,-4.356492
Rv3693,-,cell wall and cell processes,R,0.7310079,4.9761972,9.6494665,-1.7642758,-7.793698,10.564892,1.39917,-5.105619,-0.5366418,-2.152137
Rv3695,-,cell wall and cell processes,S,0.28651226,-6.7525134,-14.345773,-3.4575906,-0.10369829,-1.7289958,-0.18374817,3.315004,2.1097531,-1.4846063
Rv3696c,glpK,intermediary metabolism and respiration,C,0.30195263,-6.4070463,-14.297036,-3.7375257,0.13639183,-1.4735742,-0.65093285,3.2401843,1.8901772,-1.6145778
Rv3697c,-,"virulence, detoxification, adaptation",R,0.3022954,-6.675759,-14.352107,-3.3902924,-0.088268094,-1.7351098,-0.12966777,3.3128552,2.0379937,-1.5077796
Rv3698,-,conserved hypotheticals,S,0.2716936,5.5553308,9.324556,-2.798178,-6.9821553,11.342291,0.7711188,-4.01971,1.5102364,-0.52543205
Rv3710,leuA,intermediary metabolism and respiration,E,-1.4895602,1.2349946,7.0625415,-0.9843479,-7.102119,13.619325,-2.8449063,-4.585919,4.6584992,0.8312155
Rv3715c,recR,information pathways,L,-0.089104205,4.181551,7.160941,-1.793452,-6.25935,9.692573,0.5200098,-4.3359685,-0.20632735,-2.3648994
Rv3717,-,conserved hypotheticals,M,-0.5463609,3.1100173,7.297219,-2.102227,-7.202563,11.647413,-0.70317936,-3.8190308,2.2526112,-1.0523005
Rv3719,-,conserved hypotheticals,C,0.09144389,3.5854065,8.874442,-2.1641643,-6.9562836,12.43197,-1.2812566,-5.1162066,2.8703585,-0.42858148
Rv3720,-,lipid metabolism,M,1.0614892,5.1530905,8.296271,-2.3775935,-6.6781964,10.355482,1.0787488,-5.2434087,-0.11978347,-2.828318
Rv3723,-,cell wall and cell processes,S,0.97107697,5.152845,8.362142,-2.3026254,-6.826332,10.325265,1.1109096,-5.201533,-0.21739969,-2.853212
Rv3724B,cut5b,cell wall and cell processes,S,0.26226857,-6.6468306,-14.284322,-3.3696861,-0.116068535,-1.8027222,-0.20087011,3.23114,2.0971134,-1.5166951
Rv3725,-,intermediary metabolism and respiration,MG,0.2651592,-6.6555386,-14.287911,-3.368585,-0.16513559,-1.7659403,-0.10579846,3.3367085,2.0478616,-1.5557271
Rv3737,-,cell wall and cell processes,S,0.3511832,-6.5958347,-14.514488,-3.5729184,-0.008214508,-1.6195537,-0.6529427,3.1187334,1.9683028,-1.489298
Rv3739c,PPE67,PE/PPE,S,0.15860024,4.4163556,8.756828,-1.9677056,-7.3992176,11.542019,0.22141697,-4.737878,1.0492802,-1.5745071
Rv3750c,-,insertion seqs and phages,S,0.10145336,-6.6496315,-13.577815,-3.2266743,-0.790046,-1.3515952,-0.1667895,2.690916,2.1231565,-1.0709832
Rv3755c,-,conserved hypotheticals,S,-0.5612582,1.1915327,8.62165,-1.6268793,-6.849772,11.783377,-1.0821959,-2.1351016,3.345859,0.38278452
Rv3756c,proZ,"virulence, detoxification, adaptation",E,0.23765418,4.5125437,8.778028,-1.9720767,-7.4295077,11.459226,0.31753954,-4.763771,0.9615116,-1.6315818
Rv3757c,proW,"virulence, detoxification, adaptation",E,-1.259839,2.483623,4.8085904,-3.2761626,-7.4232173,11.795233,-1.7638144,-2.6406996,2.8763354,-1.2108846
Rv3760,-,cell wall and cell processes,S,0.31200477,-6.6623483,-14.319115,-3.3958528,-0.13870347,-1.7475779,-0.116091415,3.3543396,2.0419521,-1.5065193
Rv3764c,-,regulatory proteins,T,-0.9069966,2.1057286,6.846419,-2.4444878,-6.8562617,13.135984,-2.5494163,-4.618976,4.2613807,0.035457756
Rv3766,-,conserved hypotheticals,S,-1.5361931,2.444439,7.904959,-3.5582302,-7.4518003,11.603683,-1.9384297,-1.0768629,4.4104366,1.1779273
Rv3767c,-,lipid metabolism,Q,-1.5078485,2.3929474,7.86054,-3.5789802,-7.4160137,11.593895,-1.970233,-1.0728804,4.4518385,1.1467863
Rv3774,echA21,lipid metabolism,I,-0.7394323,2.6158276,2.3597987,3.0834804,-4.942249,6.648669,-0.12960766,-5.063034,1.5840105,-1.1408325
Rv3775,lipE,intermediary metabolism and respiration,V,0.6824929,4.9077473,9.522007,-1.7925327,-7.756012,10.618198,1.2661444,-5.0282426,-0.41329902,-2.1068437
Rv3777,-,intermediary metabolism and respiration,CR,-0.98159754,1.965301,7.553084,-2.136844,-7.158981,12.638541,-2.004511,-3.2934554,3.7912717,0.19520618
Rv3778c,-,intermediary metabolism and respiration,E,-0.7840097,2.0554159,6.8135295,-2.5589154,-6.6467147,13.085347,-2.6974466,-4.483373,4.185217,-0.21080588
Rv3779,-,cell wall and cell processes,S,0.32854754,-6.4993844,-14.41604,-3.6914246,0.126279,-1.5251536,-0.6943009,3.1713486,1.8972746,-1.5763918
Rv3789,-,cell wall and cell processes,S,-2.3415754,2.7106066,7.8117957,-3.8457227,-7.3466334,11.879785,-2.9254892,0.61998934,5.4766407,2.7268548
Rv3801c,fadD32,lipid metabolism,IQ,-0.91088665,2.4169462,6.9468226,-2.8011978,-6.983834,12.586174,-2.3331459,-3.9823985,4.0870266,0.049531493
Rv3802c,-,cell wall and cell processes,S,-1.2344779,2.896581,4.468038,-3.2692525,-7.484902,11.808599,-1.4732897,-2.950209,2.493619,-1.524842
Rv3804c,fbpA,lipid metabolism,R,-2.4934938,2.808499,7.7706237,-3.9510128,-7.3842015,11.912982,-3.0513558,1.0116428,5.683091,3.0474684
Rv3810,pirG,cell wall and cell processes,S,-0.6500639,3.0920634,7.039985,-2.1479547,-7.2361,11.691778,-0.7815671,-3.8284934,2.2980561,-1.0618527
Rv3811,-,conserved hypotheticals,M,-0.9821041,2.1008377,7.709324,-2.1578665,-7.2353888,12.54139,-1.9120731,-3.2802138,3.7513561,0.13798334
Rv3814c,-,intermediary metabolism and respiration,I,-0.02578954,5.3418565,9.086168,-2.9147198,-6.8912888,11.138212,0.39531443,-3.2585611,1.75426,0.32121783
Rv3815c,-,intermediary metabolism and respiration,I,0.14922611,4.40708,8.754393,-1.973036,-7.3885846,11.554087,0.2077991,-4.7292376,1.0648168,-1.5616294
Rv3816c,-,intermediary metabolism and respiration,I,0.12374765,3.6994488,8.974111,-2.1826646,-6.9291973,12.355341,-1.1349275,-5.018218,2.7491632,-0.4544096
Rv3817,-,intermediary metabolism and respiration,J,0.28193736,-6.6857295,-14.335697,-3.381213,-0.13202806,-1.7597367,-0.12855329,3.3061821,2.0576832,-1.5143446
Rv3818,-,conserved hypotheticals,PR,0.018038658,-6.6538024,-12.974292,-2.9152856,-1.2102764,-1.0770944,0.11998066,2.3879554,2.2029052,-0.7005214
Rv3819,-,conserved hypotheticals,S,0.24999648,5.5552597,9.326416,-2.8161285,-6.971679,11.340155,0.76356393,-4.005099,1.5306325,-0.5002544
Rv3821,-,cell wall and cell processes,S,-0.25949863,4.9087286,8.731845,-2.911685,-6.99012,11.370615,0.061128277,-3.3044558,1.9237779,0.13802777
Rv3822,-,conserved hypotheticals,S,0.78957945,4.9854865,9.574313,-1.7829148,-7.726008,10.583678,1.3788286,-5.174501,-0.47764605,-2.20911
Rv3823c,mmpL8,cell wall and cell processes,R,-0.47319618,3.5743985,7.256718,-2.16493,-7.0672793,11.192932,-0.27000326,-3.7789166,1.763661,-1.1968899
Rv3824c,papA1,lipid metabolism,Q,1.3558184,7.112762,9.595783,-3.1559758,-6.4766192,12.537213,0.7586422,-3.2227573,2.784647,2.0653148
Rv3825c,pks2,lipid metabolism,Q,2.1832478,6.2059336,7.755961,-3.28216,-5.7479935,9.919012,1.6551014,-6.0842175,-0.34226552,-4.4136996
Rv3828c,-,insertion seqs and phages,L,0.21751615,-6.660478,-14.263971,-3.384699,-0.053529523,-1.7014941,-0.10701642,3.306032,2.1165738,-1.4799608
Rv3829c,-,intermediary metabolism and respiration,Q,0.27139136,-6.68915,-14.313819,-3.3954656,-0.10445286,-1.7408768,-0.14173791,3.3016849,2.082403,-1.5071064
Rv3830c,-,regulatory proteins,K,0.7625329,4.973544,9.6835985,-1.73589,-7.7894764,10.558147,1.4284378,-5.1425977,-0.5622177,-2.1295462
Rv3835,-,cell wall and cell processes,S,0.2689083,-6.6675563,-14.311177,-3.3955338,-0.1311254,-1.734814,-0.14218563,3.3025322,2.0643973,-1.5462115
Rv3838c,pheA,intermediary metabolism and respiration,E,-1.4398173,1.4149792,6.984535,-1.1144727,-7.139634,13.452299,-2.6955845,-4.4748526,4.492751,0.6945169
Rv3841,bfrB,intermediary metabolism and respiration,P,2.2772024,6.1892424,7.7531457,-3.346512,-5.70478,9.892275,1.7318116,-6.170027,-0.34433904,-4.3969913
Rv3842c,glpQ1,intermediary metabolism and respiration,C,-0.8787183,2.116478,6.8912616,-2.4404688,-6.8311305,13.092801,-2.5246508,-4.5308704,4.1777525,-0.051943842
Rv3843c,-,cell wall and cell processes,S,0.7303327,4.923013,9.639789,-1.7826756,-7.7899785,10.605863,1.35043,-5.1191173,-0.5126087,-2.1629367
Rv3848,-,cell wall and cell processes,S,-0.554132,1.2196215,8.61482,-1.6329566,-6.86025,11.788113,-1.0921255,-2.1548038,3.3454895,0.3689462
Rv3849,espR,regulatory proteins,S,-0.49928272,1.3418306,8.632041,-1.6978785,-6.86998,11.8237,-1.1223257,-2.2779744,3.3241894,0.34827617
Rv3852,hns,information pathways,S,-0.99022245,1.9699339,7.581457,-2.1666026,-7.1769333,12.605883,-1.9860253,-3.2199662,3.773484,0.20083198
Rv3855,ethR,regulatory proteins,K,-1.1157553,2.0162082,7.6564503,-1.9290435,-7.2732234,12.910378,-2.0065513,-3.7645063,3.7756636,0.13859572
Rv3859c,gltB,intermediary metabolism and respiration,E,-2.614669,2.8307705,7.7557406,-3.9387376,-7.3233776,11.941505,-3.1639686,1.1605862,5.806089,3.1597989
Rv3864,-,cell wall and cell processes,S,-1.1727921,3.191322,4.365071,-3.193792,-7.478718,11.914815,-1.3464285,-3.231557,2.3390365,-1.6446575
Rv3865,-,cell wall and cell processes,S,0.24558963,-6.711171,-14.276551,-3.405167,-0.1122557,-1.6790425,-0.08846281,3.3370314,2.0588248,-1.545194
