#Orf	Name	Description	N	TAs Hit	Sum Rd 1	Sum Rd 2	Delta Rd	log2 FC	p-value	p-adj
Rv3588c	-	CARBONIC ANHYDRASE (CARBONATE DEHYDRATASE) (CARBONIC DEHYDRATASE) 	8	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv3589	mutY	PROBABLE ADENINE GLYCOSYLASE MUTY 	15	11	959.6	342.0	-617.6	-1.49	0.34640	0.74469
Rv3590c	PE_PGRS58	PE-PGRS FAMILY PROTEIN 	21	5	216.7	63.9	-152.8	-1.76	0.17400	0.53774
Rv3591c	-	POSSIBLE HYDROLASE 	16	7	159.9	19.9	-140.1	-3.01	0.67240	1.00000
Rv3592	TB11.2	hypothetical protein Rv3592 	2	2	150.5	32.7	-117.7	-2.20	0.30070	0.69301
Rv3593	lpqF	PROBABLE CONSERVED LIPOPROTEIN LPQF 	19	1	2.0	0.7	-1.3	-1.51	1.00000	1.00000
Rv3594	-	hypothetical protein Rv3594 	15	11	95.1	389.4	294.4	2.03	0.01140	0.12996
Rv3595c	PE_PGRS59	PE-PGRS FAMILY PROTEIN 	15	8	73.0	145.0	72.1	0.99	0.37070	0.77197
Rv3596c	clpC1	PROBABLE ATP-DEPENDENT PROTEASE ATP-BINDING SUBUNIT CLPC1 	29	1	0.0	0.2	0.2	-3.97	1.00000	1.00000
Rv3597c	lsr2	PROBABLE IRON-REGULATED LSR2 PROTEIN PRECURSOR 	5	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv3598c	lysS	lysyl-tRNA synthetase 	31	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv3599c	-	HYPOTHETICAL SHORT PROTEIN 	1	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv3600c	-	pantothenate kinase 	13	9	46.6	218.9	172.3	2.23	0.19090	0.55436
Rv3601c	panD	aspartate alpha-decarboxylase 	9	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv3602c	panC	pantoate--beta-alanine ligase 	13	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv3603c	-	CONSERVED HYPOTHETICAL ALANINE AND LEUCINE RICH PROTEIN 	12	1	0.3	0.0	-0.3	3.29	1.00000	1.00000
Rv3604c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN RICH IN ALANINE AND ARGININE AND PROLINE 	14	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv3605c	-	PROBABLE CONSERVED SECRETED PROTEIN 	6	5	71.5	169.4	97.9	1.24	0.35780	0.75857
Rv3606c	folK	2-AMINO-4-HYDROXY-6-HYDROXYMETHYLDIHYDROPTERIDI NE PYROPHOSPHOKINASE FOLK (7,8-DIHYDRO-6-HYDROXYMETHYLPTERIN-PYROPHOSPHOKINASE) (HPPK) (6-HYDROXYMETHYL-7,8-DIHYDROPTERIN PYROPHOSPHOKINASE) (PPPK) (2-AMINO-4-HYDROXY-6-HYDROXYMETHYLDIHYDROPTERIDINE DIPHOSPHOKINASE) (7,8-DIHYDRO-6-HYDROXYMETHYLPTERIN-DIPHOSPHOKINASE) (6-HYDROXYMETHYL-7,8-DIHYDROPTERIN DIPHOSPHOKINASE) 	7	2	31.7	37.9	6.2	0.26	0.84140	1.00000
Rv3607c	folB	PROBABLE DIHYDRONEOPTERIN ALDOLASE FOLB (DHNA) 	7	1	1.5	0.0	-1.5	0.96	1.00000	1.00000
Rv3608c	folP1	DIHYDROPTEROATE SYNTHASE 1 FOLP (DHPS 1) (DIHYDROPTEROATE PYROPHOSPHORYLASE 1) (DIHYDROPTEROATE DIPHOSPHORYLASE 1) 	9	1	0.0	0.6	0.6	-2.39	1.00000	1.00000
Rv3609c	folE	GTP cyclohydrolase I 	12	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv3610c	ftsH	MEMBRANE-BOUND PROTEASE FTSH (CELL DIVISION PROTEIN) 	34	7	382.2	152.5	-229.7	-1.33	0.46120	0.82446
Rv3611	-	HYPOTHETICAL ARGININE AND PROLINE RICH PROTEIN 	2	2	4.0	0.4	-3.6	-3.31	0.72750	1.00000
Rv3612c	-	hypothetical protein Rv3612c 	4	4	39.1	78.0	38.9	1.00	0.56800	0.91791
Rv3613c	-	hypothetical protein Rv3613c 	0	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv3614c	-	hypothetical protein Rv3614c 	8	6	104.4	498.9	394.6	2.26	0.06470	0.33114
Rv3615c	-	hypothetical protein Rv3615c 	11	8	782.8	131.0	-651.8	-2.58	0.19590	0.56260
Rv3616c	-	CONSERVED HYPOTHETICAL ALANINE AND GLYCINE RICH PROTEIN 	18	14	152.5	199.5	46.9	0.39	0.66180	1.00000
Rv3617	ephA	PROBABLE EPOXIDE HYDROLASE EPHA (EPOXIDE HYDRATASE) (ARENE-OXIDE HYDRATASE) 	19	17	1544.3	1115.1	-429.2	-0.47	0.39020	0.79151
Rv3618	-	POSSIBLE MONOOXYGENASE 	22	15	888.5	1380.0	491.5	0.64	0.34710	0.74539
Rv3619c	esxV	PUTATIVE ESAT-6 LIKE PROTEIN ESXV (ESAT-6 LIKE PROTEIN 1) 	4	4	37.7	287.8	250.1	2.93	0.11600	0.42750
Rv3620c	esxW	PUTATIVE ESAT-6 LIKE PROTEIN ESXW (ESAT-6 LIKE PROTEIN 10) 	3	3	139.7	44.0	-95.7	-1.67	0.23530	0.60571
Rv3621c	PPE65	PPE FAMILY PROTEIN 	14	10	1374.3	553.8	-820.5	-1.31	0.00420	0.06868
Rv3622c	PE32	PE FAMILY PROTEIN 	4	3	225.8	0.2	-225.7	-10.20	0.00040	0.01663
Rv3623	lpqG	PROBABLE CONSERVED LIPOPROTEIN LPQG 	6	5	232.7	3.5	-229.3	-6.06	0.01630	0.15672
Rv3624c	hpt	hypoxanthine-guanine phosphoribosyltransferase 	11	1	6.1	0.8	-5.3	-2.92	0.39820	0.79349
Rv3625c	mesJ	POSSIBLE CELL CYCLE PROTEIN MESJ 	9	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv3626c	-	hypothetical protein Rv3626c 	11	10	808.5	338.3	-470.2	-1.26	0.38800	0.79008
Rv3627c	-	hypothetical protein Rv3627c 	14	1	0.3	0.0	-0.3	3.29	1.00000	1.00000
Rv3628	ppa	inorganic pyrophosphatase 	10	1	0.0	0.2	0.2	-3.97	1.00000	1.00000
Rv3629c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	17	14	730.2	933.5	203.3	0.35	0.60310	0.95189
Rv3630	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	24	14	452.5	2294.3	1841.7	2.34	0.01810	0.16640
Rv3631	-	POSSIBLE TRANSFERASE (POSSIBLY GLYCOSYLTRANSFERASE) 	6	3	1.4	36.0	34.5	4.64	0.09740	0.39939
Rv3632	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	7	6	57.6	365.6	308.0	2.67	0.00110	0.03048
Rv3633	-	hypothetical protein Rv3633 	18	14	1540.6	179.7	-1360.9	-3.10	0.00110	0.03048
Rv3634c	galE1	UDP-GLUCOSE 4-EPIMERASE GALE1 (GALACTOWALDENASE) (UDP-GALACTOSE 4-EPIMERASE) (URIDINE DIPHOSPHATE GALACTOSE 4-EPIMERASE) (URIDINE DIPHOSPHO-GALACTOSE 4-EPIMERASE) 	20	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv3635	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	26	1	41.2	54.4	13.2	0.40	0.79540	1.00000
Rv3636	-	POSSIBLE TRANSPOSASE 	6	3	171.2	1.2	-170.1	-7.19	0.00900	0.11311
Rv3637	-	POSSIBLE TRANSPOSASE 	5	4	221.3	81.3	-140.0	-1.44	0.82260	1.00000
Rv3638	-	transposase 	13	9	192.4	396.9	204.5	1.04	0.10950	0.41217
Rv3639c	-	hypothetical protein Rv3639c 	9	3	18.6	96.8	78.2	2.38	0.34210	0.73884
Rv3640c	-	PROBABLE TRANSPOSASE 	17	12	335.1	218.5	-116.6	-0.62	0.48650	0.84032
Rv3641c	fic	POSSIBLE CELL FILAMENTATION PROTEIN FIC 	10	8	147.0	137.3	-9.7	-0.10	0.91380	1.00000
Rv3642c	-	hypothetical protein Rv3642c 	2	2	19.5	0.0	-19.5	-2.70	0.18700	0.54782
Rv3643	-	hypothetical protein Rv3643 	8	5	1.5	187.8	186.3	6.95	0.07270	0.34991
Rv3644c	-	DNA polymerase III subunit delta' 	16	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv3645	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	25	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv3646c	topA	DNA topoisomerase I 	52	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv3647c	-	hypothetical protein Rv3647c 	9	4	306.6	6.2	-300.3	-5.63	0.01210	0.13524
Rv3648c	cspA	PROBABLE COLD SHOCK PROTEIN A CSPA 	4	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv3649	-	PROBABLE HELICASE 	33	16	393.3	1415.0	1021.7	1.85	0.02180	0.18428
Rv3650	PE33	PE FAMILY PROTEIN 	3	1	1.2	12.4	11.2	3.33	0.49550	0.84961
Rv3651	-	hypothetical protein Rv3651 	14	3	3.3	0.4	-2.9	-2.95	0.38730	0.79008
Rv3652	PE_PGRS60	PE-PGRS FAMILY-RELATED PROTEIN 	6	3	181.6	3.3	-178.3	-5.78	0.06910	0.33954
Rv3653	PE_PGRS61	PE-PGRS FAMILY-RELATED PROTEIN 	5	3	1.9	23.3	21.4	3.60	0.38860	0.79008
Rv3654c	-	hypothetical protein Rv3654c 	1	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv3655c	-	hypothetical protein Rv3655c 	6	3	19.7	184.0	164.4	3.23	0.32510	0.71705
Rv3656c	-	hypothetical protein Rv3656c 	4	3	39.8	2.0	-37.7	-4.29	0.20790	0.57486
Rv3657c	-	POSSIBLE CONSERVED ALANINE RICH MEMBRANE PROTEIN 	8	5	9.2	0.7	-8.5	-3.72	0.48130	0.83631
Rv3658c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	10	5	201.4	3.5	-197.9	-5.83	0.00040	0.01663
Rv3659c	-	hypothetical protein Rv3659c 	6	5	141.4	2.1	-139.3	-6.06	0.00660	0.09439
Rv3660c	-	hypothetical protein Rv3660c 	9	4	53.1	5.9	-47.2	-3.16	0.03470	0.23912
Rv3661	-	hypothetical protein Rv3661 	16	10	41.7	59.0	17.3	0.50	0.52350	0.87359
Rv3662c	-	hypothetical protein Rv3662c 	4	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv3663c	dppD	PROBABLE DIPEPTIDE-TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER DPPD 	25	9	55.9	2.1	-53.7	-4.72	0.00880	0.11311
Rv3664c	dppC	PROBABLE DIPEPTIDE-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER DPPC 	14	3	4.0	18.0	14.0	2.17	0.33160	0.72537
Rv3665c	dppB	PROBABLE DIPEPTIDE-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER DPPB 	17	4	93.1	0.9	-92.2	-6.64	0.08350	0.37392
Rv3666c	dppA	PROBABLE PERIPLASMIC DIPEPTIDE-BINDING LIPOPROTEIN DPPA 	23	5	24.9	0.2	-24.7	-7.02	0.00200	0.04385
Rv3667	acs	acetyl-CoA synthetase 	39	26	1410.1	2381.0	970.9	0.76	0.26610	0.64898
Rv3668c	-	POSSIBLE PROTEASE 	9	4	76.6	84.0	7.5	0.13	0.91220	1.00000
Rv3669	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	4	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv3670	ephE	POSSIBLE EPOXIDE HYDROLASE EPHE (EPOXIDE HYDRATASE) (ARENE-OXIDE HYDRATASE) 	16	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv3671c	-	POSSIBLE MEMBRANE-ASSOCIATED SERINE PROTEASE 	15	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv3672c	-	hypothetical protein Rv3672c 	10	2	41.5	0.2	-41.3	-7.76	0.05600	0.31406
Rv3673c	-	POSSIBLE MEMBRANE-ANCHORED THIOREDOXIN-LIKE PROTEIN (THIOL-DISULFIDE INTERCHANGE RELATED PROTEIN) 	7	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv3674c	nth	PROBABLE ENDONUCLEASE III NTH (DNA-(APURINIC OR APYRIMIDINIC SITE)LYASE) (AP LYASE) (AP ENDONUCLEASE CLASS I) (ENDODEOXYRIBONUCLEASE (APURINIC OR APYRIMIDINIC)) (DEOXYRIBONUCLEASE (APURINIC OR APYRIMIDINIC)) 	11	9	51.1	95.9	44.8	0.91	0.31840	0.71212
Rv3675	-	POSSIBLE MEMBRANE PROTEIN 	6	5	207.6	17.8	-189.8	-3.54	0.01980	0.17325
Rv3676	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY CRP/FNR-FAMILY) 	2	1	0.0	0.2	0.2	-3.97	1.00000	1.00000
Rv3677c	-	POSSIBLE HYDROLASE 	11	7	277.6	29.9	-247.8	-3.22	0.15520	0.50264
Rv3678A	-	hypothetical protein Rv3678A 	2	2	35.6	18.9	-16.6	-0.91	0.64720	0.99092
Rv3678c	-	hypothetical protein Rv3678c 	8	3	147.0	116.2	-30.7	-0.34	0.73540	1.00000
Rv3679	-	PROBABLE ANION TRANSPORTER ATPASE 	15	1	139.1	0.0	-139.1	-5.54	0.09620	0.39939
Rv3680	-	PROBABLE ANION TRANSPORTER ATPASE 	20	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv3681c	whiB4	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN WHIB-LIKE WHIB4 	7	6	184.1	235.9	51.8	0.36	0.72030	1.00000
Rv3682	ponA2	PROBABLE BIFUNCTIONAL MEMBRANE-ASSOCIATED PENICILLIN-BINDING PROTEIN 1A/1B PONA2 	37	18	12.3	32.5	20.2	1.40	0.01610	0.15554
Rv3683	-	hypothetical protein Rv3683 	11	8	715.5	175.0	-540.5	-2.03	0.10720	0.40929
Rv3684	-	PROBABLE LYASE 	18	11	252.8	150.2	-102.6	-0.75	0.34170	0.73884
Rv3685c	cyp137	PROBABLE CYTOCHROME P450 137 CYP137 	19	15	976.7	1657.6	680.8	0.76	0.28460	0.67512
Rv3686c	-	hypothetical protein Rv3686c 	6	5	1188.5	738.9	-449.6	-0.69	0.48610	0.83999
Rv3687c	rsfB	ANTI-ANTI-SIGMA FACTOR RSFB (ANTI-SIGMA FACTOR ANTAGONIST) (REGULATOR OF SIGMA F B) 	5	3	35.6	26.6	-9.0	-0.42	0.85110	1.00000
Rv3688c	-	hypothetical protein Rv3688c 	7	6	646.7	918.8	272.0	0.51	0.54320	0.89266
Rv3689	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	33	22	2646.7	1838.0	-808.7	-0.53	0.52690	0.87700
Rv3690	-	PROBABLE CONSERVED MEMBRANE PROTEIN 	11	6	217.2	441.5	224.3	1.02	0.51250	0.86329
Rv3691	-	hypothetical protein Rv3691 	15	11	990.3	1198.6	208.3	0.28	0.66540	1.00000
Rv3692	moxR2	PROBABLE METHANOL DEHYDROGENASE TRANSCRIPTIONAL REGULATORY PROTEIN MOXR2 	15	11	481.9	863.8	382.0	0.84	0.41640	0.79838
Rv3693	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	16	10	22.7	395.4	372.7	4.12	0.02680	0.20720
Rv3694c	-	POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN 	15	9	770.5	1199.9	429.4	0.64	0.47540	0.83262
Rv3695	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	10	6	130.9	3.0	-127.9	-5.45	0.04080	0.26214
Rv3696c	glpK	glycerol kinase 	29	13	47.7	13.3	-34.5	-1.85	0.42080	0.80258
Rv3697c	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	9	5	1312.5	37.6	-1274.9	-5.13	0.00080	0.02494
Rv3698	-	hypothetical protein Rv3698 	35	20	994.8	548.8	-446.0	-0.86	0.61660	0.96551
Rv3699	-	hypothetical protein Rv3699 	13	9	162.2	319.8	157.6	0.98	0.48240	0.83631
Rv3700c	-	hypothetical protein Rv3700c 	13	11	459.4	282.3	-177.0	-0.70	0.52960	0.87916
Rv3701c	-	hypothetical protein Rv3701c 	15	2	0.0	0.6	0.6	-2.34	0.45150	0.82413
Rv3702c	-	hypothetical protein Rv3702c 	8	5	16.5	44.0	27.5	1.41	0.34460	0.74202
Rv3703c	-	hypothetical protein Rv3703c 	18	12	474.3	542.9	68.6	0.19	0.79570	1.00000
Rv3704c	gshA	GLUTAMATE--CYSTEINE LIGASE GSHA (GAMMA-GLUTAMYLCYSTEINE SYNTHETASE) (GAMMA-ECS) (GCS) (GAMMA-GLUTAMYL-L-CYSTEINE SYNTHETASE) 	13	9	277.7	162.9	-114.9	-0.77	0.37620	0.77814
Rv3705A	-	CONSERVED HYPOTHETICAL PROLINE RICH PROTEIN 	4	3	347.0	111.1	-235.9	-1.64	0.37340	0.77476
Rv3705c	-	hypothetical protein Rv3705c 	9	6	223.7	76.2	-147.5	-1.55	0.19180	0.55536
Rv3706c	-	CONSERVED HYPOTHETICAL PROLINE RICH PROTEIN 	3	2	97.0	31.4	-65.6	-1.63	0.37710	0.77920
Rv3707c	-	hypothetical protein Rv3707c 	15	10	311.4	1028.3	716.8	1.72	0.07200	0.34738
Rv3708c	asd	aspartate-semialdehyde dehydrogenase 	10	1	0.0	0.2	0.2	-3.97	1.00000	1.00000
Rv3709c	ask	aspartate kinase 	14	2	0.6	0.0	-0.6	2.29	0.46080	0.82446
Rv3710	leuA	2-isopropylmalate synthase 	29	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv3711c	dnaQ	DNA polymerase III subunit epsilon 	15	12	732.1	609.8	-122.3	-0.26	0.75730	1.00000
Rv3712	-	POSSIBLE LIGASE 	11	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv3713	cobQ2	POSSIBLE COBYRIC ACID SYNTHASE COBQ2 	10	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv3714c	-	hypothetical protein Rv3714c 	12	10	836.0	1385.5	549.6	0.73	0.38000	0.78276
Rv3715c	recR	recombination protein RecR 	4	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv3716c	-	hypothetical protein Rv3716c 	4	1	0.3	0.2	-0.1	-0.40	1.00000	1.00000
Rv3717	-	hypothetical protein Rv3717 	12	7	37.5	37.0	-0.5	-0.02	0.98590	1.00000
Rv3718c	-	hypothetical protein Rv3718c 	5	4	116.1	0.2	-115.8	-8.95	0.02380	0.19499
Rv3719	-	hypothetical protein Rv3719 	39	22	1079.0	595.8	-483.3	-0.86	0.22980	0.59694
Rv3720	-	POSSIBLE FATTY ACID SYNTHASE 	32	18	203.6	289.4	85.8	0.51	0.43930	0.81926
Rv3721c	dnaZX	DNA polymerase III subunits gamma and tau 	26	1	0.0	0.2	0.2	-3.97	1.00000	1.00000
Rv3722c	-	hypothetical protein Rv3722c 	31	1	0.2	0.0	-0.2	3.83	1.00000	1.00000
Rv3723	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	9	7	11.3	66.7	55.3	2.56	0.15810	0.50872
Rv3724A	cut5a	PROBABLE CUTINASE PRECURSOR 	3	3	126.3	85.5	-40.8	-0.56	0.61860	0.96641
Rv3724B	cut5b	PROBABLE CUTINASE 	18	15	1037.2	131.4	-905.8	-2.98	0.00950	0.11627
Rv3725	-	POSSIBLE OXIDOREDUCTASE 	13	10	1802.8	781.7	-1021.1	-1.21	0.03730	0.24887
Rv3726	-	POSSIBLE DEHYDROGENASE 	16	11	210.7	357.8	147.1	0.76	0.33110	0.72508
Rv3727	-	POSSIBLE OXIDOREDUCTASE 	38	33	2427.0	1715.1	-711.9	-0.50	0.27530	0.66251
Rv3728	-	PROBABLE CONSERVED TWO-DOMAIN MEMBRANE PROTEIN 	32	26	1406.3	2132.3	726.0	0.60	0.25920	0.63825
Rv3729	-	POSSIBLE TRANSFERASE 	29	21	615.9	1154.1	538.2	0.91	0.14110	0.47100
Rv3730c	-	hypothetical protein Rv3730c 	20	15	533.3	711.6	178.3	0.42	0.50000	0.85329
Rv3731	ligC	ATP-dependent DNA ligase 	18	15	1631.2	578.2	-1053.0	-1.50	0.04710	0.28604
Rv3732	-	hypothetical protein Rv3732 	16	12	706.2	1078.7	372.5	0.61	0.27450	0.66139
Rv3733c	-	hypothetical protein Rv3733c 	4	3	138.5	78.5	-60.0	-0.82	0.30160	0.69359
Rv3734c	-	hypothetical protein Rv3734c 	18	17	2146.8	2634.2	487.5	0.30	0.61230	0.96298
Rv3735	-	hypothetical protein Rv3735 	6	5	675.5	750.9	75.4	0.15	0.87050	1.00000
Rv3736	-	TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY ARAC/XYLS-FAMILY) 	23	20	1171.5	1500.6	329.1	0.36	0.54140	0.89122
Rv3737	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	17	7	148.6	28.2	-120.4	-2.40	0.10170	0.39979
Rv3738c	PPE66	PPE FAMILY PROTEIN 	18	15	1967.2	846.4	-1120.8	-1.22	0.08650	0.38221
Rv3739c	PPE67	PPE FAMILY PROTEIN 	6	3	401.4	99.9	-301.4	-2.01	0.19010	0.55284
Rv3740c	-	hypothetical protein Rv3740c 	20	18	953.6	1015.7	62.1	0.09	0.86430	1.00000
Rv3741c	-	POSSIBLE OXIDOREDUCTASE 	9	6	789.9	476.2	-313.7	-0.73	0.50140	0.85410
Rv3742c	-	POSSIBLE OXIDOREDUCTASE 	6	5	429.0	361.2	-67.8	-0.25	0.78960	1.00000
Rv3743c	ctpJ	PROBABLE CATION TRANSPORTER P-TYPE ATPASE CTPJ 	31	24	970.3	1361.1	390.7	0.49	0.51120	0.86208
Rv3744	-	TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY ARSR-FAMILY) 	7	5	222.6	36.1	-186.6	-2.63	0.11340	0.42051
Rv3745c	-	hypothetical protein Rv3745c 	2	1	29.0	1.1	-28.0	-4.77	0.09690	0.39939
Rv3746c	PE34	PROBABLE PE FAMILY PROTEIN (PE FAMILY-RELATED PROTEIN) 	5	4	36.8	40.2	3.4	0.13	0.96380	1.00000
Rv3747	-	hypothetical protein Rv3747 	7	6	214.9	462.2	247.3	1.10	0.34490	0.74226
Rv3748	-	hypothetical protein Rv3748 	6	3	468.0	327.1	-141.0	-0.52	0.68130	1.00000
Rv3749c	-	hypothetical protein Rv3749c 	12	11	837.0	1052.8	215.8	0.33	0.67640	1.00000
Rv3750c	-	POSSIBLE EXCISIONASE 	5	5	595.4	33.0	-562.4	-4.17	0.00000	0.00000
Rv3751	-	PROBABLE INTEGRASE (FRAGMENT) 	1	1	82.2	0.0	-82.2	-4.78	0.09870	0.39939
Rv3752c	-	POSSIBLE CYTIDINE/DEOXYCYTIDYLATE DEAMINASE 	2	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv3753c	-	hypothetical protein Rv3753c 	5	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv3754	tyrA	prephenate dehydrogenase 	14	1	64.0	0.0	-64.0	-4.41	1.00000	1.00000
Rv3755c	-	hypothetical protein Rv3755c 	12	6	201.1	69.1	-132.0	-1.54	0.13970	0.46795
Rv3756c	proZ	POSSIBLE OSMOPROTECTANT (GLYCINE BETAINE/CARNITINE/CHOLINE/L-PROLINE) TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER PROZ 	16	10	1596.4	667.4	-929.1	-1.26	0.29400	0.68463
Rv3757c	proW	POSSIBLE OSMOPROTECTANT (GLYCINE BETAINE/CARNITINE/CHOLINE/L-PROLINE) TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER PROW 	13	6	344.4	788.0	443.6	1.19	0.24180	0.61451
Rv3758c	proV	POSSIBLE OSMOPROTECTANT (GLYCINE BETAINE/CARNITINE/CHOLINE/L-PROLINE) TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER PROV 	17	10	126.2	123.3	-2.9	-0.03	0.96550	1.00000
Rv3759c	proX	POSSIBLE OSMOPROTECTANT (GLYCINE BETAINE/CARNITINE/CHOLINE/L-PROLINE) BINDING LIPOPROTEIN PROX 	13	8	951.5	239.9	-711.6	-1.99	0.38460	0.78897
Rv3760	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	5	4	204.2	212.8	8.7	0.06	0.99690	1.00000
Rv3761c	fadE36	POSSIBLE ACYL-CoA DEHYDROGENASE FADE36 	16	13	503.9	356.2	-147.7	-0.50	0.64860	0.99230
Rv3762c	-	POSSIBLE HYDROLASE 	29	19	1037.1	973.6	-63.6	-0.09	0.86170	1.00000
Rv3763	lpqH	19 KDA LIPOPROTEIN ANTIGEN PRECURSOR LPQH 	8	3	11.2	176.1	165.0	3.98	0.14600	0.48137
Rv3764c	-	POSSIBLE TWO COMPONENT SENSOR KINASE 	16	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv3765c	-	PROBABLE TWO COMPONENT TRANSCRIPTIONAL REGULATORY PROTEIN 	13	11	1318.1	596.1	-722.0	-1.14	0.19820	0.56447
Rv3766	-	hypothetical protein Rv3766 	15	13	1541.2	215.4	-1325.8	-2.84	0.00390	0.06566
Rv3767c	-	hypothetical protein Rv3767c 	16	8	238.9	233.6	-5.3	-0.03	0.96480	1.00000
Rv3768	-	hypothetical protein Rv3768 	12	9	423.4	809.5	386.1	0.94	0.19660	0.56260
Rv3769	-	hypothetical protein Rv3769 	1	1	0.0	0.2	0.2	-3.68	1.00000	1.00000
Rv3770A	-	PROBABLE REMNANT OF A TRANSPOSASE 	2	1	0.0	0.7	0.7	-2.10	1.00000	1.00000
Rv3770B	-	PROBABLE REMNANT OF A TRANSPOSASE 	3	2	97.5	1.1	-96.4	-6.52	0.03650	0.24601
Rv3770c	-	HYPOTHETICAL LEUCINE RICH PROTEIN 	8	7	232.8	613.3	380.6	1.40	0.12890	0.45153
Rv3771c	-	hypothetical protein Rv3771c 	2	1	27.7	0.2	-27.4	-6.89	0.39960	0.79349
Rv3772	hisC2	putative aminotransferase 	18	12	726.7	668.6	-58.0	-0.12	0.95010	1.00000
Rv3773c	-	hypothetical protein Rv3773c 	7	6	312.1	224.3	-87.8	-0.48	0.61010	0.96097
Rv3774	echA21	enoyl-CoA hydratase 	13	12	2466.1	107.1	-2359.1	-4.53	0.00000	0.00000
Rv3775	lipE	PROBABLE LIPASE LIPE 	24	20	295.5	1965.4	1669.9	2.73	0.01030	0.12087
Rv3776	-	hypothetical protein Rv3776 	23	16	728.8	1129.3	400.5	0.63	0.43440	0.81259
Rv3777	-	PROBABLE OXIDOREDUCTASE 	15	12	124.0	234.2	110.2	0.92	0.17140	0.53221
Rv3778c	-	POSSIBLE AMINOTRANSFERASE 	17	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv3779	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN ALANINE AND LEUCINE RICH 	47	33	1043.9	971.2	-72.7	-0.10	0.82580	1.00000
Rv3780	-	hypothetical protein Rv3780 	8	1	1.0	44.2	43.2	5.47	0.09880	0.39939
Rv3781	rfbE	PROBABLE O-ANTIGEN/LIPOPOLYSACCHARIDE TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER RFBE 	14	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv3782	-	POSSIBLE L-RHAMNOSYLTRANSFERASE 	18	0	0.0	0.0	0.0	0.00	1.00000	1.00000
