#Orf	Name	Desc	Sites	Mean Ctrl	Mean Exp	log2FC	Sum Ctrl	Sum Exp	Delta Sum	p-value	Adj. p-value
Rv2982c	gpsA	NAD(P)H-dependent glycerol-3-phosphate dehydrogenase 	13	43.3	63.4	0.55	2249.0	3297.79	1048.8	0.07740	0.47954
Rv2983	-	CONSERVED HYPOTHETICAL ALANINE RICH PROTEIN 	6	9.5	19.3	1.02	189.8	386.17	196.3	0.29630	0.88690
Rv2984	ppk	polyphosphate kinase 	32	0.0	0.9	0.95	0.0	30.02	30.0	0.00020	0.00358
Rv2985	mutT1	POSSIBLE HYDROLASE MUTT1 	15	23.8	30.2	0.34	1236.0	1568.34	332.3	0.46050	0.97453
Rv2986c	hupB	PROBABLE DNA-BINDING PROTEIN HU HOMOLOG HUPB (HISTONE-LIKE PROTEIN) (HLP) (21-KDA LAMININ-2-BINDING PROTEIN) 	8	0.6	1.6	1.56	4.4	13.06	8.6	0.72500	1.00000
Rv2987c	leuD	isopropylmalate isomerase small subunit 	10	0.0	2.7	1.90	0.0	32.65	32.6	0.03650	0.30090
Rv2988c	leuC	isopropylmalate isomerase large subunit 	13	0.0	0.3	0.42	0.0	1.36	1.4	1.00000	1.00000
Rv2989	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN 	8	22.5	9.1	-1.30	719.5	291.89	-427.6	0.04210	0.33067
Rv2990c	-	hypothetical protein Rv2990c 	18	83.3	107.8	0.37	5328.5	6900.89	1572.4	0.26150	0.85875
Rv2991	-	hypothetical protein Rv2991 	5	74.9	106.1	0.50	1498.7	2121.87	623.2	0.28050	0.87874
Rv2992c	gltX	glutamyl-tRNA synthetase 	19	0.1	0.3	2.77	1.0	6.81	5.8	0.10310	0.56176
Rv2993c	-	POSSIBLE 2-HYDROXYHEPTA-2,4-DIENE-1,7-DIOATE ISOMERASE (HHDD ISOMERASE) 	9	7.4	11.4	0.61	237.9	363.53	125.7	0.36260	0.94128
Rv2994	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	20	30.7	32.4	0.08	2459.7	2594.56	134.9	0.81470	1.00000
Rv2995c	leuB	3-isopropylmalate dehydrogenase 	10	0.0	0.3	0.42	0.0	1.36	1.4	1.00000	1.00000
Rv2996c	serA1	PROBABLE D-3-PHOSPHOGLYCERATE DEHYDROGENASE SERA1 (PGDH) 	11	0.0	0.3	0.41	0.0	3.98	4.0	0.21950	0.79727
Rv2997	-	POSSIBLE ALANINE RICH DEHYDROGENASE 	16	34.3	20.0	-0.78	1645.2	958.61	-686.6	0.05070	0.37118
Rv2998	-	hypothetical protein Rv2998 	5	44.7	55.5	0.31	715.2	888.25	173.0	0.64240	1.00000
Rv2998A	-	hypothetical protein Rv2998A 	2	3.6	1.4	-1.39	14.3	5.45	-8.9	0.37750	0.95196
Rv2999	lppY	PROBABLE CONSERVED LIPOPROTEIN LPPY 	11	21.0	22.9	0.13	838.7	916.61	77.9	0.81930	1.00000
Rv3000	-	POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN 	8	16.3	30.3	0.90	455.5	847.31	391.8	0.19920	0.77999
Rv3001c	ilvC	ketol-acid reductoisomerase 	13	0.0	0.3	0.42	0.0	2.72	2.7	0.47080	0.97453
Rv3002c	ilvH	acetolactate synthase 3 regulatory subunit 	4	4.0	0.1	-5.25	47.9	1.26	-46.7	0.00860	0.10122
Rv3003c	ilvB1	acetolactate synthase 1 catalytic subunit 	15	0.0	0.5	0.60	0.0	4.09	4.1	0.46700	0.97453
Rv3004	cfp6	LOW MOLECULAR WEIGHT PROTEIN ANTIGEN 6 (CFP-6) 	4	41.0	25.6	-0.68	492.4	307.34	-185.1	0.58500	1.00000
Rv3005c	-	hypothetical protein Rv3005c 	21	42.6	1.2	-5.15	3578.0	100.68	-3477.3	0.00000	0.00000
Rv3006	lppZ	PROBABLE CONSERVED LIPOPROTEIN LPPZ 	16	0.0	1.0	0.98	0.0	7.79	7.8	0.46720	0.97453
Rv3007c	-	POSSIBLE OXIDOREDUCTASE 	9	81.9	116.2	0.51	2946.8	4182.84	1236.1	0.08840	0.52100
Rv3008	-	hypothetical protein Rv3008 	18	77.3	82.6	0.10	5567.0	5949.44	382.4	0.69640	1.00000
Rv3009c	gatB	aspartyl/glutamyl-tRNA amidotransferase subunit B 	20	1.4	4.9	1.80	28.0	97.23	69.2	0.22720	0.80828
Rv3010c	pfkA	6-phosphofructokinase 	12	62.1	44.7	-0.47	2981.8	2147.77	-834.0	0.12960	0.63362
Rv3011c	gatA	aspartyl/glutamyl-tRNA amidotransferase subunit A 	23	3.0	7.8	1.41	59.2	156.89	97.7	0.73120	1.00000
Rv3012c	gatC	aspartyl/glutamyl-tRNA amidotransferase subunit C 	0	0.0	0.0	0.00	0.0	0.00	0.0	1.00000	1.00000
Rv3013	-	hypothetical protein Rv3013 	8	66.2	80.3	0.28	2119.9	2570.64	450.8	0.46630	0.97453
Rv3014c	ligA	NAD-dependent DNA ligase LigA 	13	0.0	0.3	0.42	0.0	1.36	1.4	1.00000	1.00000
Rv3015c	-	hypothetical protein Rv3015c 	9	30.9	37.1	0.26	1112.5	1333.99	221.5	0.55170	1.00000
Rv3016	lpqA	PROBABLE LIPOPROTEIN LPQA 	11	69.4	66.5	-0.06	3051.4	2927.18	-124.3	0.83860	1.00000
Rv3017c	esxQ	ESAT-6 LIKE PROTEIN ESXQ (TB12.9) (ESAT-6 LIKE PROTEIN 8) 	10	127.7	189.3	0.57	4595.6	6815.40	2219.8	0.60380	1.00000
Rv3018A	PE27A	PE FAMILY PROTEIN 	0	0.0	0.0	0.00	0.0	0.00	0.0	1.00000	1.00000
Rv3018c	PPE46	PPE FAMILY PROTEIN 	28	59.6	68.9	0.21	5721.2	6616.83	895.6	0.52430	1.00000
Rv3019c	esxR	SECRETED ESAT-6 LIKE PROTEIN ESXR (TB10.3) (ESAT-6 LIKE PROTEIN 9) 	9	118.6	84.9	-0.48	3794.0	2716.24	-1077.8	0.17120	0.72216
Rv3020c	esxS	ESAT-6 LIKE PROTEIN ESXS 	8	23.8	17.8	-0.41	760.1	571.00	-189.1	0.47910	0.97660
Rv3021c	PPE47	PPE FAMILY PROTEIN 	21	27.8	30.4	0.13	1777.8	1948.27	170.5	0.80230	1.00000
Rv3022A	PE29	PE FAMILY PROTEIN 	6	61.5	66.8	0.12	1477.0	1603.74	126.7	0.80980	1.00000
Rv3022c	PPE48	PPE FAMILY PROTEIN 	5	147.1	156.4	0.09	2941.3	3127.18	185.9	0.82970	1.00000
Rv3023c	-	PROBABLE TRANSPOSASE 	16	39.6	35.2	-0.17	2532.9	2251.47	-281.4	0.54440	1.00000
Rv3024c	trmU	tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase 	13	3.8	0.4	-3.40	152.2	14.45	-137.8	0.00000	0.00000
Rv3025c	iscS	PROBABLE CYSTEINE DESULFURASE ISCS (NIFS PROTEIN HOMOLOG) (NITROGENASE METALLOCLUSTERS BIOSYNTHESIS PROTEIN NIFS) 	17	2.2	0.2	-3.34	53.8	5.30	-48.5	0.00580	0.07347
Rv3026c	-	hypothetical protein Rv3026c 	10	67.1	72.2	0.10	2416.1	2597.61	181.5	0.78040	1.00000
Rv3027c	-	hypothetical protein Rv3027c 	18	57.8	59.1	0.03	3928.6	4016.11	87.5	0.92010	1.00000
Rv3028c	fixB	PROBABLE ELECTRON TRANSFER FLAVOPROTEIN (ALPHA-SUBUNIT) FIXB (ALPHA-ETF) (ELECTRON TRANSFER FLAVOPROTEIN LARGE SUBUNIT) (ETFLS) 	11	0.0	0.3	0.42	0.0	4.09	4.1	0.22310	0.80195
Rv3029c	fixA	PROBABLE ELECTRON TRANSFER FLAVOPROTEIN (BETA-SUBUNIT) FIXA (BETA-ETF) (ELECTRON TRANSFER FLAVOPROTEIN SMALL SUBUNIT) (ETFSS) 	8	0.0	0.3	0.39	0.0	1.26	1.3	1.00000	1.00000
Rv3030	-	hypothetical protein Rv3030 	11	3.5	0.3	-3.41	55.7	5.24	-50.5	0.07890	0.48657
Rv3031	-	hypothetical protein Rv3031 	20	0.9	0.0	-0.92	7.1	0.00	-7.1	0.46680	0.97453
Rv3032	-	POSSIBLE TRANSFERASE 	10	2.1	1.4	-0.57	66.4	44.70	-21.7	0.29120	0.88690
Rv3033	-	hypothetical protein Rv3033 	3	69.7	84.7	0.28	836.5	1016.05	179.6	0.57390	1.00000
Rv3034c	-	POSSIBLE TRANSFERASE 	13	115.2	98.1	-0.23	2303.0	1961.61	-341.4	0.70950	1.00000
Rv3035	-	hypothetical protein Rv3035 	18	7.8	0.1	-6.47	468.4	5.30	-463.1	0.00000	0.00000
Rv3036c	TB22.2	PROBABLE CONSERVED SECRETED PROTEIN TB22.2 	16	88.6	98.6	0.15	5668.5	6307.44	638.9	0.59580	1.00000
Rv3037c	-	hypothetical protein Rv3037c 	15	54.7	78.2	0.52	3284.4	4694.82	1410.4	0.19150	0.76993
Rv3038c	-	hypothetical protein Rv3038c 	14	5.6	7.3	0.38	156.5	203.85	47.4	0.72780	1.00000
Rv3039c	echA17	enoyl-CoA hydratase 	10	21.6	27.2	0.33	431.7	543.17	111.4	0.74430	1.00000
Rv3040c	-	hypothetical protein Rv3040c 	13	24.9	30.0	0.27	1195.1	1439.69	244.6	0.55750	1.00000
Rv3041c	-	PROBABLE CONSERVED ATP-BINDING PROTEIN ABC TRANSPORTER 	9	24.4	34.4	0.50	876.7	1237.34	360.7	0.16070	0.70085
Rv3042c	serB2	phosphoserine phosphatase 	11	0.0	0.3	0.42	0.0	1.36	1.4	1.00000	1.00000
Rv3043c	ctaD	PROBABLE CYTOCHROME C OXIDASE POLYPEPTIDE I CTAD (CYTOCHROME AA3 SUBUNIT 1) 	26	4.6	9.1	0.98	111.1	219.58	108.5	0.40540	0.96168
Rv3044	fecB	PROBABLE FEIII-DICITRATE-BINDING PERIPLASMIC LIPOPROTEIN FECB 	16	35.2	0.2	-7.48	2113.3	11.87	-2101.4	0.00000	0.00000
Rv3045	adhC	PROBABLE NADP-DEPENDENT ALCOHOL DEHYDROGENASE ADHC 	20	36.4	50.6	0.47	2912.6	4044.88	1132.3	0.07280	0.46550
Rv3046c	-	hypothetical protein Rv3046c 	2	23.2	21.6	-0.11	185.9	172.60	-13.3	0.91770	1.00000
Rv3047c	-	hypothetical protein Rv3047c 	5	46.6	46.8	0.01	931.0	936.20	5.2	0.98530	1.00000
Rv3048c	nrdF	ribonucleotide-diphosphate reductase subunit beta 	23	0.1	0.3	1.45	1.0	2.72	1.7	1.00000	1.00000
Rv3049c	-	PROBABLE MONOOXYGENASE 	33	125.6	130.3	0.05	16574.0	17198.55	624.5	0.84650	1.00000
Rv3050c	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY ASNC-FAMILY) 	8	22.0	37.3	0.76	439.1	746.18	307.0	0.19390	0.77369
Rv3051c	nrdE	ribonucleotide-diphosphate reductase subunit alpha 	55	0.3	0.6	1.29	9.2	22.54	13.3	0.16680	0.71180
Rv3052c	nrdI	ribonucleotide reductase stimulatory protein 	14	0.0	1.5	1.34	0.0	12.26	12.3	0.46890	0.97453
Rv3053c	nrdH	PROBABLE GLUTAREDOXIN ELECTRON TRANSPORT COMPONENT OF NRDEF (GLUTAREDOXIN-LIKE PROTEIN) NRDH 	8	0.4	0.2	-1.33	3.4	1.36	-2.1	1.00000	1.00000
Rv3054c	-	hypothetical protein Rv3054c 	6	79.2	84.3	0.09	1901.3	2023.87	122.5	0.81620	1.00000
Rv3055	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY) 	7	37.9	45.7	0.27	1060.4	1278.26	217.9	0.53610	1.00000
Rv3056	dinP	DNA polymerase IV 	20	90.7	134.3	0.57	6530.8	9668.01	3137.2	0.03180	0.27523
Rv3057c	-	short chain dehydrogenase 	18	129.9	133.0	0.03	9353.8	9578.68	224.8	0.86650	1.00000
Rv3058c	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY) 	9	61.6	198.4	1.69	2217.3	7142.56	4925.2	0.00000	0.00000
Rv3059	cyp136	PROBABLE CYTOCHROME P450 136 CYP136 	24	109.0	153.6	0.49	10029.8	14126.75	4097.0	0.05480	0.38563
Rv3060c	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY GNTR-FAMILY) 	24	37.4	58.0	0.63	3138.3	4868.38	1730.0	0.02680	0.24526
Rv3061c	fadE22	PROBABLE ACYL-CoA DEHYDROGENASE FADE22 	23	34.6	37.7	0.12	3045.1	3315.05	270.0	0.63270	1.00000
Rv3062	ligB	ATP-dependent DNA ligase 	20	22.3	36.8	0.72	1693.6	2794.23	1100.6	0.03370	0.28855
Rv3063	cstA	PROBABLE CARBON STARVATION PROTEIN A HOMOLOG CSTA 	30	76.3	85.6	0.16	8550.8	9581.63	1030.8	0.36330	0.94128
Rv3064c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	9	84.3	109.3	0.37	3034.4	3933.62	899.3	0.19060	0.76973
Rv3065	mmr	MULTIDRUGS-TRANSPORT INTEGRAL MEMBRANE PROTEIN MMR 	9	94.5	92.5	-0.03	3403.0	3328.69	-74.3	0.93600	1.00000
Rv3066	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY DEOR-FAMILY) 	10	51.2	45.8	-0.16	1844.3	1650.57	-193.7	0.62770	1.00000
Rv3067	-	hypothetical protein Rv3067 	8	79.2	738.0	3.22	2535.2	23616.29	21081.1	0.00000	0.00000
Rv3068c	pgmA	phosphoglucomutase 	32	69.3	71.7	0.05	8598.4	8887.46	289.1	0.80230	1.00000
Rv3069	ccrB	camphor resistance protein CrcB 	6	27.7	30.6	0.15	664.4	735.45	71.0	0.77610	1.00000
Rv3070	ccrB	camphor resistance protein CrcB 	9	39.0	44.0	0.17	1404.7	1582.31	177.6	0.70860	1.00000
Rv3071	-	hypothetical protein Rv3071 	16	35.2	29.2	-0.27	2111.3	1752.96	-358.4	0.44970	0.97453
Rv3072c	-	hypothetical protein Rv3072c 	9	34.3	35.8	0.06	1236.4	1288.35	51.9	0.87460	1.00000
Rv3073c	-	hypothetical protein Rv3073c 	4	19.6	18.6	-0.08	314.2	297.59	-16.6	0.90700	1.00000
Rv3074	-	hypothetical protein Rv3074 	15	46.3	49.9	0.11	2592.9	2796.67	203.7	0.72440	1.00000
Rv3075c	-	hypothetical protein Rv3075c 	16	46.1	46.0	-0.00	2950.5	2945.81	-4.7	0.99540	1.00000
Rv3076	-	hypothetical protein Rv3076 	5	40.9	37.7	-0.12	654.6	603.21	-51.4	0.84660	1.00000
Rv3077	-	POSSIBLE HYDROLASE 	37	49.4	57.8	0.23	7115.1	8323.93	1208.8	0.38890	0.96168
Rv3078	hab	PROBABLE HYDROXYLAMINOBENZENE MUTASE HAB 	6	32.5	31.2	-0.06	780.2	748.66	-31.6	0.92590	1.00000
Rv3079c	-	hypothetical protein Rv3079c 	17	50.2	42.7	-0.24	3414.6	2901.07	-513.5	0.52160	1.00000
Rv3080c	pknK	PROBABLE SERINE/THREONINE-PROTEIN KINASE TRANSCRIPTIONAL REGULATORY PROTEIN PKNK (PROTEIN KINASE K) (STPK K) 	32	26.6	33.6	0.34	3403.0	4305.84	902.8	0.32950	0.92390
Rv3081	-	hypothetical protein Rv3081 	18	14.4	21.4	0.57	863.0	1284.33	421.3	0.17960	0.74106
Rv3082c	virS	VIRULENCE-REGULATING TRANSCRIPTIONAL REGULATOR VIRS (ARAC/XYLS FAMILY) 	19	28.1	28.7	0.03	1909.7	1952.45	42.8	0.92960	1.00000
Rv3083	-	PROBABLE MONOOXYGENASE (HYDROXYLASE) 	26	48.2	52.7	0.13	4822.2	5267.84	445.6	0.65730	1.00000
Rv3084	lipR	PROBABLE ACETYL-HYDROLASE/ESTERASE LIPR 	14	27.0	28.3	0.07	1510.0	1584.96	74.9	0.84930	1.00000
Rv3085	-	PROBABLE SHORT-CHAIN TYPE DEHYDROGENASE/REDUCTASE 	4	25.0	27.1	0.12	400.4	434.12	33.7	0.83780	1.00000
Rv3086	adhD	PROBABLE ZINC-TYPE ALCOHOL DEHYDROGENASE ADHD (ALDEHYDE REDUCTASE) 	11	43.7	42.5	-0.04	1923.2	1870.32	-52.9	0.89920	1.00000
Rv3087	-	hypothetical protein Rv3087 	14	39.6	46.9	0.25	2215.8	2627.09	411.3	0.32440	0.91660
Rv3088	-	hypothetical protein Rv3088 	13	45.2	63.1	0.48	2351.2	3283.28	932.1	0.41900	0.97293
Rv3089	fadD13	PROBABLE CHAIN-FATTY-ACID-CoA LIGASE FADD13 (FATTY-ACYL-CoA SYNTHETASE) 	22	36.4	41.4	0.18	2914.4	3309.11	394.7	0.55830	1.00000
Rv3090	-	HYPOTHETICAL ALANINE AND VALINE RICH PROTEIN 	9	48.9	88.4	0.85	1761.2	3183.08	1421.9	0.09910	0.55379
Rv3091	-	hypothetical protein Rv3091 	15	60.7	63.6	0.07	3397.2	3560.19	162.9	0.78980	1.00000
Rv3092c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	9	126.0	124.4	-0.02	4536.0	4478.14	-57.9	0.96210	1.00000
Rv3093c	-	HYPOTHETICAL OXIDOREDUCTASE 	17	44.0	34.0	-0.37	2641.5	2039.51	-602.0	0.32140	0.91334
Rv3094c	-	hypothetical protein Rv3094c 	11	87.8	71.1	-0.30	3510.1	2845.52	-664.5	0.41890	0.97293
Rv3095	-	HYPOTHETICAL TRANSCRIPTIONAL REGULATORY PROTEIN 	8	87.9	85.2	-0.05	2812.8	2725.97	-86.9	0.89780	1.00000
Rv3096	-	hypothetical protein Rv3096 	15	123.6	88.4	-0.48	6922.1	4947.73	-1974.4	0.11520	0.59340
Rv3097c	PE_PGRS63	PE-PGRS FAMILY PROTEIN, PROBABLY TRIACYLGLYCEROL LIPASE (ESTERASE/LIPASE) (TRIGLYCERIDE LIPASE) (TRIBUTYRASE) 	28	111.5	121.2	0.12	12487.6	13572.08	1084.5	0.66520	1.00000
Rv3098c	-	hypothetical protein Rv3098c 	8	37.8	39.4	0.06	1210.0	1261.06	51.1	0.89490	1.00000
Rv3099c	-	hypothetical protein Rv3099c 	6	49.0	31.9	-0.62	1175.6	765.32	-410.3	0.08560	0.51360
Rv3100c	smpB	SsrA-binding protein 	4	20.0	19.6	-0.03	80.2	78.54	-1.6	0.95530	1.00000
Rv3101c	ftsX	PUTATIVE CELL DIVISION PROTEIN FTSX (SEPTATION COMPONENT-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER) 	18	67.5	0.5	-7.03	4051.9	31.09	-4020.8	0.00000	0.00000
Rv3102c	ftsE	PUTATIVE CELL DIVISION ATP-BINDING PROTEIN FTSE (SEPTATION COMPONENT-TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER) 	8	51.5	1.2	-5.46	1648.2	37.44	-1610.8	0.00000	0.00000
Rv3103c	-	HYPOTHETICAL PROLINE-RICH PROTEIN 	7	156.5	172.0	0.14	3755.5	4128.90	373.4	0.80230	1.00000
Rv3104c	-	POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN 	11	73.6	108.8	0.56	3240.5	4786.77	1546.3	0.19790	0.77874
Rv3105c	prfB	peptide chain release factor 2 	17	6.5	7.5	0.21	182.6	211.18	28.6	0.85730	1.00000
Rv3106	fprA	NADPH:ADRENODOXIN OXIDOREDUCTASE FPRA (NADPH-FERREDOXIN REDUCTASE) 	18	53.5	63.9	0.26	3851.3	4597.42	746.1	0.44340	0.97453
Rv3107c	agpS	POSSIBLE ALKYLDIHYDROXYACETONEPHOSPHATE SYNTHASE AGPS (ALKYL-DHAP SYNTHASE) (ALKYLGLYCERONE-PHOSPHATE SYNTHASE) 	22	25.7	23.8	-0.11	2266.0	2092.59	-173.4	0.70770	1.00000
Rv3108	-	hypothetical protein Rv3108 	7	20.9	11.7	-0.83	585.6	328.34	-257.3	0.10710	0.57206
Rv3109	moaA1	PROBABLE MOLYBDENUM COFACTOR BIOSYNTHESIS PROTEIN A MOAA1 	41	13.6	9.1	-0.57	1903.7	1279.08	-624.6	0.13010	0.63382
Rv3110	moaB1	PROBABLE PTERIN-4-ALPHA-CARBINOLAMINE DEHYDRATASE MOAB1 (PHS) (4-ALPHA-HYDROXY-TETRAHYDROPTERIN DEHYDRATASE) (PTERIN-4-A-CARBINOLAMINE DEHYDRATASE) (PHENYLALANINE HYDROXYLASE-STIMULATING PROTEIN) (PHS) (PTERIN CARBINOLAMINE DEHYDRATASE) (PCD) 	9	63.2	68.5	0.12	1770.2	1917.26	147.1	0.87430	1.00000
Rv3111	moaC	molybdenum cofactor biosynthesis protein C 	13	30.1	18.8	-0.68	1442.5	902.61	-539.9	0.08540	0.51360
Rv3112	moaD1	PROBABLE MOLYBDENUM COFACTOR BIOSYNTHESIS PROTEIN D MOAD1 (MOLYBDOPTERIN CONVERTING FACTOR SMALL SUBUNIT) (MOLYBDOPTERIN 	7	14.6	5.4	-1.45	233.7	85.71	-148.0	0.38510	0.96034
Rv3113	-	POSSIBLE PHOSPHATASE 	8	19.7	13.6	-0.53	394.6	272.54	-122.1	0.38040	0.95579
Rv3114	-	hypothetical protein Rv3114 	8	12.3	23.7	0.94	394.6	759.05	364.4	0.11560	0.59340
Rv3115	-	PROBABLE TRANSPOSASE 	16	41.6	35.5	-0.23	2660.9	2271.11	-389.8	0.43060	0.97293
Rv3116	moeB2	PROBABLE MOLYBDENUM COFACTOR BIOSYNTHESIS PROTEIN MOEB2 (MPT-SYNTHASE SULFURYLASE) (MOLYBDOPTERIN SYNTHASE SULPHURYLASE) 	28	62.1	52.4	-0.25	6708.2	5660.20	-1048.0	0.36310	0.94128
Rv3117	cysA3	PROBABLE THIOSULFATE SULFURTRANSFERASE CYSA3 (RHODANESE-LIKE PROTEIN) (THIOSULFATE CYANIDE TRANSSULFURASE) (THIOSULFATE THIOTRANSFERASE) 	15	123.7	117.7	-0.07	7420.7	7060.66	-360.0	0.73470	1.00000
Rv3118	sseC1	CONSERVED HYPOTHETICAL PROTEIN SSEC1 	2	105.8	79.4	-0.41	846.8	635.44	-211.3	0.50270	0.99296
Rv3119	moaE1	PROBABLE MOLYBDENUM COFACTOR BIOSYNTHESIS PROTEIN E MOAE1 (MOLYBDOPTERIN CONVERTING FACTOR LARGE SUBUNIT) (MOLYBDOPTERIN 	12	58.2	72.9	0.32	2793.7	3497.67	704.0	0.23620	0.81880
Rv3120	-	hypothetical protein Rv3120 	9	57.1	43.6	-0.39	1828.1	1394.67	-433.4	0.31030	0.90504
Rv3121	cyp141	PROBABLE CYTOCHROME P450 141 CYP141 	26	91.3	107.4	0.23	8037.5	9455.35	1417.9	0.43760	0.97453
Rv3122	-	hypothetical protein Rv3122 	7	99.2	79.8	-0.31	2777.1	2235.50	-541.6	0.45930	0.97453
Rv3123	-	hypothetical protein Rv3123 	4	71.6	63.8	-0.17	859.8	765.92	-93.9	0.73660	1.00000
Rv3124	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN 	30	42.8	40.6	-0.08	4620.4	4384.30	-236.1	0.83240	1.00000
Rv3125c	PPE49	PPE FAMILY PROTEIN 	21	49.1	61.3	0.32	4127.4	5145.27	1017.9	0.39610	0.96168
Rv3126c	-	hypothetical protein Rv3126c 	3	17.7	15.9	-0.16	212.6	190.42	-22.2	0.82800	1.00000
Rv3127	-	hypothetical protein Rv3127 	18	20.9	37.6	0.85	1418.4	2554.60	1136.2	0.03420	0.29018
Rv3129	-	hypothetical protein Rv3129 	4	20.8	13.0	-0.67	249.2	156.17	-93.0	0.34480	0.93516
Rv3130c	-	hypothetical protein Rv3130c 	27	20.2	24.2	0.26	2100.9	2511.86	411.0	0.38210	0.95800
Rv3131	-	hypothetical protein Rv3131 	15	14.8	19.8	0.43	886.1	1190.18	304.1	0.27610	0.87571
Rv3132c	devS	TWO COMPONENT SENSOR HISTIDINE KINASE DEVS 	31	18.2	18.9	0.06	2105.9	2190.50	84.6	0.86780	1.00000
Rv3133c	devR	TWO COMPONENT TRANSCRIPTIONAL REGULATORY PROTEIN DEVR (PROBABLY LUXR/UHPA-FAMILY) 	12	44.0	52.5	0.25	2113.7	2518.32	404.6	0.61650	1.00000
Rv3134c	-	hypothetical protein Rv3134c 	9	78.4	75.6	-0.05	2822.7	2722.22	-100.4	0.88620	1.00000
Rv3135	PPE50	PPE FAMILY PROTEIN 	9	48.2	84.9	0.82	1542.6	2716.32	1173.7	0.02780	0.25210
Rv3136	PPE51	PPE FAMILY PROTEIN 	21	25.2	73.8	1.55	2117.6	6201.19	4083.6	0.00000	0.00000
Rv3137	-	PROBABLE MONOPHOSPHATASE 	8	0.2	0.0	-0.31	0.9	0.00	-0.9	1.00000	1.00000
Rv3138	pflA	PROBABLE PYRUVATE FORMATE LYASE ACTIVATING PROTEIN PFLA (FORMATE ACETYLTRANSFERASE ACTIVATING ENZYME) (	21	50.3	60.0	0.25	4224.9	5040.98	816.1	0.32020	0.91322
Rv3139	fadE24	PROBABLE ACYL-CoA DEHYDROGENASE FADE24 	22	37.4	15.4	-1.28	2991.2	1233.01	-1758.2	0.00010	0.00186
Rv3140	fadE23	PROBABLE ACYL-CoA DEHYDROGENASE FADE23 	19	43.3	15.5	-1.48	2943.9	1051.77	-1892.2	0.00020	0.00358
Rv3141	fadB4	PROBABLE NADPH QUINONE OXIDOREDUCTASE FADB4 (NADPH:QUINONE REDUCTASE) (ZETA-CRYSTALLIN) 	16	30.7	33.3	0.12	1962.5	2129.83	167.3	0.71720	1.00000
Rv3142c	-	hypothetical protein Rv3142c 	11	84.5	78.1	-0.11	3717.1	3438.21	-278.9	0.64580	1.00000
Rv3143	-	PROBABLE RESPONSE REGULATOR 	4	94.6	79.0	-0.26	1135.0	948.21	-186.8	0.52570	1.00000
Rv3144c	PPE52	PPE-FAMILY PROTEIN 	17	43.5	46.0	0.08	2781.9	2943.85	162.0	0.76240	1.00000
Rv3145	nuoA	NADH dehydrogenase subunit A 	12	127.4	70.2	-0.86	6116.7	3371.53	-2745.2	0.02320	0.22252
Rv3146	nuoB	NADH dehydrogenase subunit B 	9	85.2	81.7	-0.06	2727.2	2613.25	-114.0	0.90120	1.00000
Rv3147	nuoC	NADH dehydrogenase subunit C 	14	29.8	14.9	-1.00	1547.8	773.71	-774.1	0.01170	0.13150
Rv3148	nuoD	NADH dehydrogenase subunit D 	22	17.6	12.7	-0.48	1551.0	1113.43	-437.6	0.21010	0.79175
Rv3149	nuoE	NADH dehydrogenase subunit E 	9	58.7	32.5	-0.85	1877.7	1040.04	-837.6	0.03830	0.30686
Rv3150	nuoF	PROBABLE NADH DEHYDROGENASE I (CHAIN F) NUOF (NADH-UBIQUINONE OXIDOREDUCTASE CHAIN F) 	25	30.9	27.0	-0.20	2965.6	2589.05	-376.6	0.45950	0.97453
Rv3151	nuoG	NADH dehydrogenase subunit G 	30	23.7	17.6	-0.43	2370.1	1764.86	-605.3	0.23680	0.82017
Rv3152	nuoH	NADH dehydrogenase subunit H 	27	43.7	30.2	-0.53	4717.3	3261.10	-1456.2	0.01820	0.18525
Rv3153	nuoI	NADH dehydrogenase subunit I 	23	45.2	31.9	-0.50	4163.0	2935.78	-1227.2	0.12130	0.60548
Rv3154	nuoJ	NADH dehydrogenase subunit J 	10	47.0	27.8	-0.76	1881.2	1110.20	-771.0	0.09430	0.53828
Rv3155	nuoK	NADH dehydrogenase subunit K 	6	18.1	18.9	0.06	434.8	453.73	18.9	0.91240	1.00000
Rv3156	nuoL	NADH dehydrogenase subunit L 	35	38.6	31.2	-0.31	4782.4	3863.29	-919.1	0.26760	0.86488
